"N","a","t","H_A","rho_f","P_obs_f","w_f","m_eff","sigma","kF_over_m"
-8.749823353377373,0.00015848931924611134,0.0000011830098625280547,442551.03976303857,3.7519682258816956e+10,5100158.839466692,0.00013593288995053195,11025.69256761921,3401471.463607705,0.026584842212070164
-8.716929280620317,0.0001637893706954064,0.000001259673886635484,416134.09369330696,3.399353926257414e+10,4305969.12054741,0.00012667022069361728,11025.695552827365,3081878.7537363665,0.025724577765853286
-8.684035207863259,0.0001692666615037876,0.0000013412003943789821,391334.8850585094,3.0798814544313076e+10,3633209.821621338,0.00011796589821318954,11025.698689030138,2792311.680002826,0.02489215045513602
-8.6511411351062,0.00017492711874398422,0.0000014278886725398716,368052.5830456766,2.7904354416086506e+10,3063420.0290264664,0.00010978286698008839,11025.701983864521,2529949.706680342,0.02408665949763134
-8.618247062349143,0.00018077686769634344,0.0000015200556871494653,346192.7077491167,2.5281934281232784e+10,2580940.249673653,0.00010208634438186676,11025.70544535378,2292237.1972549674,0.023307233259386086
-8.585352989592085,0.0001868222384771037,0.000001618037072436393,325666.7279818593,2.2905983146960976e+10,2172487.5731186657,0.00009484367290329111,11025.709081926987,2076858.5439596355,0.022553028311571088
-8.552458916835027,0.000193069772888325,0.000001722188171486629,306391.68462350126,2.075333406109088e+10,1826795.2421624514,0.0000880241814055022,11025.712902439545,1881715.631044172,0.02182322851779254
-8.51956484407797,0.00019952623149688796,0.0000018328851311401204,288289.8378807325,1.8802998031296608e+10,1534306.8691651728,0.00008159905492791092,11025.716916194757,1704907.4129854175,0.021117044150937004
-8.486670771320911,0.00020619860095022203,0.0000019505260537676738,271288.3369401512,1.7035959215487755e+10,1286917.0147510038,0.00007554121247138464,11025.721132966471,1544711.4093254688,0.02043371103859437
-8.453776698563853,0.00021309410153667972,0.0000020755322086976814,255318.91058973633,1.5434989380479786e+10,1077751.1009264856,0.00006982519225374319,11025.725563022892,1399566.9363965322,0.019772489736134043
-8.420882625806795,0.00022022019499873754,0.0000022083493061947744,240317.57747594034,1.3984479814919891e+10,900978.695781453,0.00006442704395913308,11025.730217151571,1268059.9130261326,0.019132664726539465
-8.387988553049738,0.00022758459260747884,0.000002349448837031927,226224.37474819232,1.2670289053414314e+10,751655.110695671,0.0000593242275315826,11025.735106685686,1148909.0925779815,0.01851354364613516
-8.35509448029268,0.0002351952635070959,0.0000024993294808443603,212983.10392203138,1.147960492363776e+10,625587.0177827543,0.00005449551809005223,11025.740243531629,1040953.5875183133,0.017914456535368446
-8.322200407535622,0.0002430604433384409,0.000002658518586608195,200541.09286645934,1.0400819568424019e+10,519218.4459107672,0.00004992091656767791,11025.745640198005,943141.5652379744,0.01733475511383501
-8.289306334778564,0.000251188643150958,0.0000028275737287496735,188848.97289073883,9423416221.82292,429534.065649903,0.000045581565701744145,11025.75130982609,854520.0052276917,0.016773812078763915
-8.256412262021506,0.0002595886586126394,0.0000030070843425623745,177860.46997106672,8537866633.114222,353977.14184976387,0.00004145967102330448,11025.757266221824,774225.418007243,0.01623102042620287
-8.223518189264448,0.00026826957952797256,0.0000031976734427906734,167532.20921860333,7735538136.92683,290379.929917591,0.00003753842651636813,11025.763523889445,701475.435548008,0.015705792794169213
-8.190624116507392,0.00027724079967417746,0.000003399999429428305,157823.53174750565,7008609461.947682,236904.62900998365,0.00003380194463626857,11025.770098066787,635561.1913927004,0.015197560827055843
-8.157730043750334,0.0002865120269663781,0.000003614757984981794,148696.32315513637,6349994456.146591,191993.29139066717,0.000030235190395296145,11025.777004762398,575840.4163476379,0.014705774560604283
-8.124835970993276,0.00029609329396270833,0.000003842684067660299,140114.8528767416,5753272983.831637,154325.32988960948,0.000026823919240979587,11025.784260794519,521731.18257582193,0.014229901826779358
-8.091941898236218,0.00030599496872071955,0.000004084554005176709,132045.62372381633,5212628319.944905,122781.47129495862,0.000023554618468607092,11025.791883832037,472706.2352205467,0.01376942767790149
-8.05904782547916,0.00031622776601683794,0.000004341187694080197,124457.23095931804,4722790430.4988785,96413.17819407306,0.000020414451924746687,11025.799892437504,428287.85640017345,0.013323853829413462
-8.026153752722102,0.0003268027589410126,0.000004613450909788568,117320.23030403155,4278984585.563087,74416.70998378324,0.000017391207772717522,11025.808306112349,388043.2115903419,0.012892698120678638
-7.993259679965044,0.000337731390879101,0.000004902257732750332,110607.0143069123,3876884803.3029366,56111.1195066182,0.000014473249104232855,11025.817145344354,351580.13310033147,0.012475493993227189
-7.9603656072079865,0.00034902548789595805,0.000005208573096442098,104291.6965483062,3512571670.758995,40919.588444498906,0.000011649467193834373,11025.826431657548,318543.29960095574,0.012071789985885695
-7.927471534450929,0.00036069727153262906,0.000005533415463197498,98350.003178719,3182494129.7980843,28353.595103711512,0.000008909237204315103,11025.836187664616,288610.7745134454,0.011681149246243819
-7.894577461693871,0.000372759372031494,0.000005877859634170016,92759.17132743333,2883434855.386193,17999.48500632004,0.000006242376162130869,11025.846437121967,261490.8695595795,0.011303149057929387
-7.861683388936813,0.0003852248420036752,0.000006243039700054763,87497.85394488207,2612478888.4069147,9507.079843502348,0.0000036391030318716758,11025.857204987573,236919.30293670198,0.010937380383180343
-7.828789316179756,0.00039810717055349724,0.000006630152139534062,82546.03067041343,2366985217.0212736,2580.0156102998067,0.0000010900007282456207,11025.868517481753,214656.6244478864,0.010583447420218576
-7.795895243422698,0.0004114202978752842,0.0000070404590727697085,77884.92434304405,2144561029.3465984,-3032.452373813801,-0.0000014140200872426204,11025.880402151013,194485.8825151974,0.010240967174946651
-7.76300117066564,0.000425178630338289,0.00000747529167764174,73496.9227971047,1943038386.3052216,-7542.400078030972,-0.000003881755569622687,11025.892887935126,176210.51035794662,0.009909569046503981
-7.730107097908582,0.0004393970560760791,0.000007936053776830402,69365.50560744367,1760453087.1133747,-11129.129781429232,-0.000006321741750970331,11025.906005237599,159652.41075090147,0.009588894426233927
-7.697213025151524,0.0004540909610972476,0.0000084242256042558,65475.17547016563,1595025521.2778256,-13944.169648436575,-0.000008742286228288973,11025.919785999713,144650.2207102903,0.00927859630962792
-7.664318952394466,0.00046927624593488376,0.000008941367759829359,61811.39392483773,1445143320.3517919,-16115.51371729665,-0.000011151498602487154,11025.934263778292,131057.73920692256,0.008978338920826624
-7.631424879637408,0.0004849693428528198,0.000009489125361933852,58360.52114278079,1309345640.2620819,-17751.217555709638,-0.000013557319786207491,11025.94947382742,118742.50259282452,0.008687797349271838
-7.59853080688035,0.0005011872336272723,0.00001006923240753534,55109.75952355813,1186308920.9278772,-18942.447357663757,-0.00001596755029275834,11025.965453184293,107584.49386589718,0.00840665719811596
-7.565636734123293,0.0005179474679231211,0.000010683516350342247,52047.100858157035,1074833984.303629,-19766.06542599901,-0.0000183898776133369,11025.982240759393,97474.97320020721,0.008134614244008518
-7.532742661366235,0.0005352681822847105,0.000011333902907964932,49161.276832696705,973834345.0350233,-20286.82240455078,-0.000020831902785089365,11025.999877431244,88315.41835029173,0.007871374107891647
-7.4998485886091775,0.0005531681197617227,0.000012022421109594953,46441.712660860256,882325619.7454405,-20559.215950830803,-0.000023301166248309027,11026.018406145951,80016.56460776913,0.007616651936448261
-7.46695451585212,0.0005716666501913616,0.000012751208596317965,43878.48364669663,799415931.6863819,-20629.066485838124,-0.000025805173087207237,11026.03787202178,72497.53495800476,0.007370172093858215
-7.434060443095062,0.0005907837911587944,0.000013522517186799196,41462.27449203223,724297217.1936138,-20534.852976332688,-0.000028351417745187146,11026.058322459014,65685.05196300801,0.007131667863528893
-7.401166370338004,0.0006105402296585329,0.00001433871872173726,39184.341174523775,656237349.1861033,-20308.845188539824,-0.00003094740830238909,11026.079807255383,59512.72369268128,0.006900881159477472
-7.368272297580946,0.0006309573444801932,0.000015202311201172046,37036.47523342602,594573000.9131073,-19978.063324144354,-0.000033600690400444215,11026.102378727317,53920.39674774028,0.0066775622470525335
-7.335378224823889,0.0006520572293428615,0.000016115925229457256,35010.97031048733,538703180.373786,-19565.091259720775,-0.0000363188708968551,11026.126091837346,48853.57007109822,0.006461469472692814
-7.302484152066831,0.0006738627168030945,0.00001708233078346945,33100.59080306852,488083372.37397236,-19088.765632295275,-0.00003910964132920584,11026.151004327927,44262.86383660914,0.006252369002430663
-7.269590079309773,0.0006963974029624319,0.000018104444320425035,31298.542495646292,442220231.1100453,-18564.7596386887,-0.00004198080126747731,11026.177176862055,40103.53824056006,0.006050034568857244
-7.236696006552715,0.0007196856730011521,0.000019185336242516106,29598.445044353088,400666771.5380856,-18006.077553143205,-0.0000449402816310951,11026.20467317098,36335.05750740888,0.005854247226275647
-7.203801933795657,0.0007437527275659046,0.000020328238736457712,27994.306197155183,363018012.6500289,-17423.4735388608,-0.00004799616804595884,11026.233560209392,32920.694861714685,0.005664795113776987
-7.170907861038599,0.0007686246100397739,0.000021536554006964583,26480.49763971626,328907030.18482953,-16825.80626862215,-0.00005115672431558205,11026.263908318459,29827.174617288143,0.005481473225983089
-7.138013788281541,0.0007943282347242815,0.000022813862924147086,25051.732363965682,298001380.2947115,-16220.339121737708,-0.000054430416079604865,11026.295791397111,27024.347896184336,0.005304083191207673
-7.105119715524483,0.0008208914159638256,0.00002416393410583623,23703.043462920094,269999859.3033657,-15612.994241811957,-0.00005782593473231981,11026.329287081993,24484.898817790843,0.005132433056796013
-7.072225642767426,0.0008483428982440721,0.000025590733456918295,22429.76426142154,244629567.96973833,-15008.567481963966,-0.00006135222167346748,11026.3644769365,22184.07829511824,0.0049663370814107405
-7.0393315700103685,0.0008767123872968683,0.00002709843418888378,21227.50969818184,221643251.6398136,-14410.91019713031,-0.00006501849296340899,11026.401446649397,20099.46284436934,0.004805615534039064
-7.0064374972533106,0.0009060305822453377,0.000028691427343975057,20092.158879885865,200816890.3584894,-13823.082937939074,-0.00006883426445486094,11026.440286243474,18210.736057566017,0.004650094499503871
-6.973543424496253,0.0009363292088239415,0.000030374332849555665,19019.83873312925,181947515.45051137,-13247.485332834893,-0.00007280937747368213,11026.481090294752,16499.490608821867,0.004499605690268279
-6.940649351739195,0.0009676410537094535,0.000032152011129623976,18006.908684669914,164851231.28724054,-12685.965793825875,-0.00007695402512172663,11026.52395816278,14949.04886491451,0.00435398626432997
-6.907755278982137,0.001,0.00003402957530175841,17049.94630487884,149361422.9563165,-12139.914128744374,-0.00008127877927552228,11026.568994232577,13544.300352082491,0.0042130786490082615
-6.874861206225079,0.0010334410638805562,0.000036012403989213474,16145.733853401709,135327132.36355108,-11610.33967427448,-0.00008579461835549544,11026.616308168823,12271.554495212957,0.004076730370433219
-6.841967133468022,0.0010680004325145757,0.000038106154779388956,15291.24566990811,122611586.9383221,-11097.937166483065,-0.00009051295594164126,11026.666015182884,11118.40719439761,0.0039447938885523075
-6.809073060710964,0.0011037155032027571,0.00004031677836147255,14483.636356424873,111090866.60134515,-10603.14222840991,-0.0000954456703129321,11026.718236313363,10073.619938665302,0.0038171264374760386
-6.776178987953906,0.0011406249238513208,0.00004265053337771218,13720.229701140792,100652696.00149056,-10126.178068273666,-0.0001006051349893669,11026.77309872084,9127.010278862923,0.0036935898709898407
-6.743284915196848,0.0011787686347935872,0.0000451140020245125,12998.508296745871,91195350.24942665,-9667.094739270078,-0.00010600425035738987,11026.830735997499,8269.352592342431,0.0035740505130649916
-6.71039084243979,0.0012181879120101156,0.00004771410644137484,12316.103809342992,82626663.48221591,-9225.802106190298,-0.00011165647646145131,11026.891288492436,7492.288172398639,0.0034583790132068355
