"N","a","t","H_A","rho_f","P_obs_f","w_f","m_eff","sigma","kF_over_m"
-8.716929280620317,0.0001637893706954064,0.0000011973129860868933,446651.32997571025,6.032336589769497e+10,8964713.850659905,0.0001486109688551457,12182.181219597021,4949562.862880716,0.02726569081952173
-8.684035207863259,0.0001692666615037876,0.0000012732075048217408,420711.55951532064,5.465403859036951e+10,7605279.717342561,0.00013915311500297206,12182.181219597021,4484518.967801235,0.02638340179471818
-8.6511411351062,0.00017492711874398422,0.000001353776341156697,396328.0481809731,4.951757230443158e+10,6451987.003127028,0.0001302969168896353,12182.181219597021,4063165.327162726,0.025529662713080988
-8.618247062349143,0.00018077686769634344,0.0000014392965953665067,373405.0524288352,4.486387656194861e+10,5473578.330617418,0.00012200413227910503,12182.181219597021,3681397.856080951,0.024703549728532632
-8.585352989592085,0.0001868222384771037,0.0000015300610143283684,351852.8174255384,4.064757056283992e+10,4643535.608671265,0.00011423894575673344,12182.181219597021,3335497.9063934316,0.0239041688896812
-8.552458916835027,0.000193069772888325,0.000001626378825798273,331587.1990207372,3.682754020908181e+10,3939361.5156278727,0.0001069678152073923,12182.181219597021,3022096.081001339,0.023130655172459852
-8.51956484407797,0.00019952623149688796,0.0000017285766147445014,312529.30968353886,3.336653681726691e+10,3341969.903499615,0.00010015932794590096,12182.181219597021,2738139.44346472,0.022382171544069074
-8.486670771320911,0.00020619860095022203,0.0000018369992437984936,294605.1868805555,3.023081359266183e+10,2835168.6141919955,0.0000937840659002376,12182.181219597021,2480861.8045723285,0.021657908057208745
-8.453776698563853,0.00021309410153667972,0.0000019520108199876168,277745.48247017484,2.7389796308340195e+10,2405220.700521241,0.00008781447928434761,12182.181219597021,2247756.797399027,0.02095708097361993
-8.420882625806795,0.00022022019499873754,0.0000020739957100243237,261885.17177831952,2.4815784968375233e+10,2040472.1675098499,0.00008222476823159892,12182.181219597021,2036553.4793736003,0.02027893191598793
-8.387988553049738,0.00022758459260747884,0.000002203359606542092,246963.28110587157,2.2483683537781498e+10,1731036.1505534837,0.00007699077189218826,12182.181219597021,1845194.2243665585,0.01962272704728883
-8.35509448029268,0.0002351952635070959,0.0000023405306477906826,232922.63249742606,2.037075509690594e+10,1468524.9752726478,0.00007208986452817834,12182.181219597021,1671814.6900059965,0.018987756276691557
-8.322200407535622,0.0002430604433384409,0.000002485960593431958,219709.6046754761,1.8456400027004135e+10,1245822.8405227996,0.00006750085816844008,12182.181219597021,1514725.665552881,0.018373332491156108
-8.289306334778564,0.000251188643150958,0.000002640126059213097,207273.90911381837,1.6721955059259342e+10,1056892.9662122908,0.00006320391141268282,12182.181219597021,1372396.6239086282,0.017778790811896435
-8.256412262021506,0.0002595886586126394,0.000002803529813436873,195568.38028922502,1.5150511223736435e+10,896613.9810335927,0.000059180443999068495,12182.181219597021,1243440.8178629735,0.017203487874903414
-8.223518189264448,0.00026826957952797256,0.0000029767021382990913,184548.77921152327,1.3726748919724518e+10,760641.1172071635,0.00005541305677371047,12182.181219597021,1126601.775678086,0.016646801134749346
-8.190624116507392,0.00027724079967417746,0.0000031602022593216524,174173.6093894335,1.2436788496434717e+10,645288.451301611,0.000051885456722738136,12182.181219597021,1020741.0646900138,0.016108128190920584
-8.157730043750334,0.0002865120269663781,0.0000033546198462764654,164403.94444307903,1.1268054884732866e+10,547429.0003150266,0.00004858238674864288,12182.181219597021,924827.2039218562,0.015586886135949348
-8.124835970993276,0.00029609329396270833,0.000003560576589170911,155203.2666242362,1.020915495799444e+10,464409.96591234196,0.00004548955989238643,12182.181219597021,837925.6178633427,0.0150825109246393
-8.091941898236218,0.00030599496872071955,0.0000037787278530502393,146537.3155523517,9249766424.622717,393980.8301065621,0.00004259359772132105,12182.181219597021,759189.533686454,0.014594456763702315
-8.05904782547916,0.00031622776601683794,0.000004009764415566574,138373.94651832606,8380537167.494403,334232.353858342,0.000039881972620410216,12182.181219597021,687851.7333341195,0.014122195521145969
-8.026153752722102,0.0003268027589410126,0.000004254414291468553,130682.99774923084,7592994047.697557,283544.82547593873,0.000037342953740615505,12182.181219597021,623217.0802274122,0.01366521615477261
-7.993259679965044,0.000337731390879101,0.000004513444648380572,123436.16606567924,6879460282.407377,240544.15632507624,0.00003496555637368997,12182.181219597021,564655.7478664143,0.013223024159171615
-7.9603656072079865,0.00034902548789595805,0.000004787663818466578,116606.89039966303,6232980590.514039,204064.63399267913,0.00003273949453705097,12182.181219597021,511597.0844238981,0.012795141030606383
-7.927471534450929,0.00036069727153262906,0.000005077923410810936,110170.24267446873,5647253375.495377,173117.32344833607,0.00003065513656595057,12182.181219597021,463524.0536151836,0.012381103749217023
-7.894577461693871,0.000372759372031494,0.0000053851205295986055,104102.82557993218,5116569283.759843,146863.25979864888,0.000028703463522872177,12182.181219597021,419968.1977319187,0.011980464277978425
-7.861683388936813,0.0003852248420036752,0.000005710200103439286,98382.67680592413,4635755538.94592,124590.70607780998,0.000026876030246008065,12182.181219597021,380505.0738063445,0.01159278907787151
-7.828789316179756,0.00039810717055349724,0.000006054157331455972,92989.17932470684,4200125509.062927,105695.85968005218,0.000025164928869859784,12182.181219597021,344750.11847510136,0.011217658638743033
-7.795895243422698,0.0004114202978752842,0.0000064180402520480565,87902.9773387845,3805433014.4477644,89666.48450019756,0.00002356275466149803,12182.181219597021,312354.9012824058,0.010854667025346262
-7.76300117066564,0.000425178630338289,0.000006802952440543485,83105.89753519936,3447830930.79271,76068.02513926591,0.00002206257402586057,12182.181219597021,283003.72994194203,0.010503421438071316
-7.730107097908582,0.0004393970560760791,0.000007210055842274173,78580.87531000833,3123833683.4241524,64531.82680110062,0.000020657894542696924,12182.181219597021,256410.57450173266,0.010163541787889791
-7.697213025151524,0.0004540909610972476,0.000007640573747944645,74311.88564800809,2830283266.991476,54745.14157574144,0.000019342636906423234,12182.181219597021,232316.28045980656,0.009834660285053741
-7.664318952394466,0.00046927624593488376,0.00000809579391851653,70283.87836275433,2564318459.1307726,46442.65022207005,0.000018111108648265443,12182.181219597021,210486.04369080867,0.009516421041103916
-7.631424879637408,0.0004849693428528198,0.000008577071867201834,66482.71742062872,2323346927.836288,39399.26963793753,0.000016957979527676358,12182.181219597021,190707.12259208751,0.009208479683756609
-7.59853080688035,0.0005011872336272723,0.000009085834306546787,62895.124090225356,2105019960.5083163,33424.051053547875,0.000015878258487143605,12182.181219597021,172786.7651670122,0.00891050298425234
-7.565636734123293,0.0005179474679231211,0.000009623582768996396,59508.62367473554,1907209568.2257538,28355.003547589113,0.000014867272071190013,12182.181219597021,156550.33085573642,0.008622168496763163
-7.532742661366235,0.0005352681822847105,0.000010191897409758554,56311.495600372546,1727987741.9647582,24054.7025665946,0.0000139206442166331,12182.181219597021,141839.58881967427,0.008343164209468363
-7.4998485886091775,0.0005531681197617227,0.000010792441001236743,53292.726648267264,1565607658.4784682,20406.564405949248,0.000013034277327042022,12182.181219597021,128511.17610400962,0.008073188206920967
-7.46695451585212,0.0005716666501913616,0.000011426963128773,50441.96713074026,1418486652.571639,17311.685662456584,0.000012204334549832699,12182.181219597021,116435.20065932116,0.007811948343339737
-7.434060443095062,0.0005907837911587944,0.000012097304597939102,47749.4898254758,1285190789.7342048,14686.161982656435,0.000011427223179597901,12182.181219597021,105493.97561400829,0.007559161926473083
-7.401166370338004,0.0006105402296585329,0.000012805402064134951,45206.151492942525,1164420888.7074935,12458.813423165515,0.000010699579116100183,12182.181219597021,95580.87246735953,0.0073145554116927965
-7.368272297580946,0.0006309573444801932,0.000013553292895800282,42803.35681347506,1054999857.6985904,10569.254761313918,0.000010018252309881843,12182.181219597021,86599.28203124738,0.007077864105986603
-7.335378224823889,0.0006520572293428615,0.000014343120283120181,40533.02459079852,955861220.770238,8966.258444992458,0.000009380293132686564,12182.181219597021,78461.67299782317,0.006848831881529196
-7.302484152066831,0.0006738627168030945,0.0000151771386047081,38387.55607848812,866038722.5408583,7606.365803340656,0.000008782939613859819,12182.181219597021,71088.7389614318,0.0066272108985218105
-7.269590079309773,0.0006963974029624319,0.00001605771906538336,36359.80529495125,784656909.8450332,6452.708869697404,0.00000822360548761597,12182.181219597021,64408.6255845175,0.006412761337000418
-7.236696006552715,0.0007196856730011521,0.000016987355618825147,34443.05120103793,710922598.5318164,5474.010877511297,0.000007699868999545264,12182.181219597021,58356.23037793238,0.006205251137322329
-7.203801933795657,0.0007437527275659046,0.000017968671189583328,32630.97162236485,644117142.209528,4643.738333412516,0.00000720946242399792,12182.181219597021,52872.5682733831,0.006004455749050363
-7.170907861038599,0.0007686246100397739,0.00001900442420965973,30917.618805911643,583589427.5654724,3939.3816806664377,0.00000675026224703922,12182.181219597021,47904.19680664346,0.005810157887962879
-7.138013788281541,0.0007943282347242815,0.00002009751548564361,29297.396507448968,528749527.97362894,3341.845052137369,0.000006320279972531798,12182.181219597021,43402.69531085699,0.005622147300926693
-7.105119715524483,0.0008208914159638256,0.000021250995413193775,27765.038512914973,479062953.52193844,2834.928569177535,0.000005917653511581147,12182.181219597021,39324.193045407585,0.005440220538378466
-7.072225642767426,0.0008483428982440721,0.000022468071556509127,26315.588502999126,434045441.40597516,2404.8891516822637,0.000005540639118089255,12182.181219597021,35628.94166256862,0.005264180734168349
-7.0393315700103685,0.0008767123872968683,0.000023752116611321428,24944.381175945953,393258235.90429646,2040.0679329228954,0.000005187603835509671,12182.181219597021,32280.927846092847,0.005093837392527665
-7.0064374972533106,0.0009060305822453377,0.000025106676770880974,23647.024548980524,356303811.92400044,1730.574178377631,0.000004857018422095248,12182.181219597021,29247.52234728229,0.004929006181930085
-6.973543424496253,0.0009363292088239415,0.00002653548051538978,22419.38336380601,322822000.4295694,1468.017139572214,0.0000045474507239864945,12182.181219597021,26499.161998689302,0.004769508735623238
-6.940649351739195,0.0009676410537094535,0.000028042447846370523,21257.563526352485,292486477.98611116,1245.2785734399781,0.000004257559467412748,12182.181219597021,24009.061606900574,0.004615172458614913
-6.907755278982137,0.001,0.00002963169998854494,20157.897515385826,265001586.197863,1056.3197601406966,0.000003986088443078214,12182.181219597021,21752.952916972754,0.004465830340904984
-6.874861206225079,0.0010334410638805562,0.00003130756958293584,19116.930698735014,240099450.03890622,896.01778752449,0.000003731861057488043,12182.181219597021,19708.848104857454,0.004321320776760947
-6.841967133468022,0.0010680004325145757,0.00003307461139610457,18131.408499782745,217537366.9868325,760.0266638435469,0.0000034937752275430967,12182.181219597021,17856.82549314252,0.004181487389841517
-6.809073060710964,0.0011037155032027571,0.000034937613571694044,17198.264360505236,197095441.51001734,644.659493408866,0.000003270798596202445,12182.181219597021,16178.835401973934,0.004046178863979038
-6.776178987953906,0.0011406249238513208,0.000036901609451769214,16314.608450757196,178574441.8509427,546.7885209082332,0.000003061964048386282,12182.181219597021,14658.52424321662,0.003915248779437596
-6.743284915196848,0.0011787686347935872,0.000038971889996835286,15477.717076692446,161793858.21499234,463.76033452483824,0.0000028663655075744075,12182.181219597021,13281.075143674632,0.0037885554544696467
-6.71039084243979,0.0012181879120101156,0.000041154016834872634,14685.022744202683,146590143.43745303,393.3239289555078,0.000002683153994752253,12182.181219597021,12033.063544252249,0.0036659617919997064
-6.677496769682732,0.0012589254117941673,0.00004345383597125952,13934.104836059407,132815118.98023802,333.5696780642292,0.0000025115339324724172,12182.181219597021,10902.326367866854,0.0035473351312691925
-6.644602696925674,0.0013010252169108315,0.000045877492193063746,13222.680864069025,120334530.72145136,282.87756267174393,0.0000023507596778396457,12182.181219597021,9877.843481143442,0.0034325471042818837
-6.6117086241686165,0.0013445328842997609,0.00004843144420287506,12548.598260009665,109026740.46104549,239.87324989351825,0.0000022001322691952195,12182.181219597021,8949.630294716915,0.0033214734968946553
-6.5788145514115595,0.0013894954943731376,0.00005112248051912722,11909.826671420917,98781540.38873129,203.39083329844598,0.0000020589963721769237,12182.181219597021,8108.640455509506,0.003213994114403168
-6.5459204786545016,0.0014359617019622146,0.00005395773618172464,11304.450730474318,89499078.95887218,172.44122373976924,0.00000192673741166668,12182.181219597021,7346.677682693566,0.003109992651477063
-6.513026405897444,0.0014839817889675652,0.00005694471030374977,10730.663266172118,81088887.70302443,146.18533390337896,0.000001802778876912953,12182.181219597021,6656.3158881530935,0.0030093565663039225
-6.480132333140386,0.0015336077187700116,0.000060091284512087044,10186.75893201337,73468999.49465661,123.91132957994225,0.000001686579787832204,12182.181219597021,6030.826802988514,0.0029119769588057906
-6.447238260383328,0.0015848931924611134,0.00006340574232196405,9671.128223037733,66565149.67198856,105.01533091944859,0.0000015776323111557627,12182.181219597021,5464.114404755085,0.002817748452796485
-6.41434418762627,0.0016378937069540642,0.00006689678949268368,9182.251857816156,60310052.232522085,88.98504045871852,0.0000014754595156980065,12182.181219597021,4950.655506398457,0.002726569081952173
-6.381450114869212,0.0016926666150378759,0.00007057357541421041,8718.69550251092,54642744.04456661,75.3858540598446,0.000001379613256580964,12182.181219597021,4485.445927897067,0.002638340179471818
-6.348556042112155,0.0017492711874398422,0.00007444571557678338,8279.104815581997,49507990.68402803,63.84907821156701,0.0000012896721787613492,12182.181219597021,4063.9517260253197,0.0025529662713080986
-6.315661969355097,0.0018077686769634343,0.00007852331517836566,7862.200793078598,44855748.105387986,54.061934251130374,0.0000012052398306703654,12182.181219597021,3682.06500694382,0.0024703549728532634
-6.282767896598039,0.001868222384771037,0.00008281699392750912,7466.775395729982,40640674.90001278,45.75907850938317,0.0000011259428791958566,12182.181219597021,3336.063890983783,0.00239041688896812
-6.249873823840981,0.00193069772888325,0.0000873379121021251,7091.687440243498,36821690.387998804,38.715408480136546,0.0000010514294176118255,12182.181219597021,3022.576239457104,0.002313065517245985
-6.216979751083923,0.00199526231496888,0.00009209779792770816,6735.858738335673,33361574.23649243,32.73995998029612,9.813673583929274e-7,12182.181219597021,2738.5467899858754,0.002238217154406907
-6.184085678326865,0.0020619860095022202,0.00009710897634177295,6398.270468068676,30226603.70217133,27.670729845241443,9.154429031420991e-7,12182.181219597021,2481.2073800625026,0.0021657908057208745
-6.1511916055698075,0.002130941015366797,0.00010238439921463913,6077.95976304422,27386224.96228666,23.37028379623298,8.533590821084688e-7,12182.181219597021,2248.0499686477606,0.0020957080973619934
-6.11829753281275,0.002202201949987375,0.00010793767710024479,5774.016505924164,24812755.330915857,19.72203040354679,7.948343559803615e-7,12182.181219597021,2036.8021928823832,0.002027893191598793
-6.0854034600556925,0.0022758459260747883,0.00011378311259439422,5485.580313605641,22481113.458103232,16.62706012767713,7.396012728045713e-7,12182.181219597021,1845.40522169376,0.001962272704728883
-6.052509387298635,0.002351952635070959,0.00011993573538175952,5211.837702182345,20368574.88230372,14.00146374089243,6.874051730078056e-7,12182.181219597021,1671.9936904638678,0.0018987756276691555
-6.019615314541577,0.002430604433384409,0.0001264113390570671,4952.019420575878,18454550.55365322,11.774057428017445,6.380029355787632e-7,12182.181219597021,1514.8775212057262,0.0018373332491156105
-5.986721241784519,0.0025118864315095803,0.00013322651981022,4705.397942425364,16720386.16947515,9.884452890893286,5.911617585088083e-7,12182.181219597021,1372.5254510711281,0.0017778790811896433
-5.953827169027461,0.0025958865861263943,0.00014039871706964533,4471.2851064826855,15149180.366279535,8.281420134451647,5.466579665844634e-7,12182.181219597021,1243.550108661198,0.0017203487874903414
-5.920933096270403,0.002682695795279726,0.00014794625620292412,4249.029896377723,13725619.996295838,6.921498547312178,5.042758395744672e-7,12182.181219597021,1126.6944926957324,0.0016646801134749347
-5.888039023513345,0.0027724079967417744,0.00015588839337876985,4038.0163511954593,12435830.883094214,5.767818621397752,4.638064537560385e-7,12182.181219597021,1020.8197212642408,0.0016108128190920586
-5.855144950756287,0.002865120269663781,0.000164245362699685,3837.6615988473905,11267242.601716138,4.7891023657620115,4.250465295770389e-7,12182.181219597021,924.8939322643654,0.0015586886135949348
-5.82225087799923,0.0029609329396270835,0.00017303842572015334,3647.414004725557,10208465.965423897,3.958815314460176,3.8779727805026674e-7,12182.181219597021,837.9822268525401,0.00150825109246393
-5.789356805242172,0.003059949687207196,0.00018228992347103478,3466.7514286010796,9249182.025022287,3.254447138211277,3.5186323822007766e-7,12182.181219597021,759.2375578967112,0.0014594456763702315
-5.756462732485114,0.0031622776601683794,0.00019202333111693187,3295.1795831722598,8380041.498911669,2.6569013562223205,3.1705109772635103e-7,12182.181219597021,687.8924746307423,0.001412219552114597
-5.723568659728056,0.003268027589410126,0.00020226331537970792,3132.2304880821325,7592573.653693195,2.149977602398778,2.831684881124573e-7,12182.181219597021,623.2516430545019,0.001366521615477261
-5.6906745869709985,0.0033773139087910097,0.00021303579486807255,2977.461013613613,6879103.747255309,1.719932409442192,2.500227460777034e-7,12182.181219597021,564.6850691839229,0.0013223024159171616
-5.657780514213941,0.0034902548789595804,0.00022436800346022694,2830.451508633777,6232678.2297233315,1.3551066030641536,2.1741963135554116e-7,12182.181219597021,511.62195910518926,0.0012795141030606382
-5.624886441456883,0.0036069727153262908,0.0002362885568939941,2690.804507698951,5646996.973264525,1.0456092044388816,1.851619913007348e-7,12182.181219597021,463.54515599340755,0.0012381103749217024
-5.591992368699826,0.00372759372031494,0.0002488275227266708,2558.143512550658,5116351.870246254,0.7830492710341306,1.5304836158511548e-7,12182.181219597021,419.9860998791509,0.0011980464277978424
-5.559098295942768,0.003852248420036752,0.0002620164938350421,2432.111843530465,4635571.201312685,0.5603084056371672,1.2087149162513155e-7,12182.181219597021,380.52026104090083,0.0011592789077871511
-5.52620422318571,0.0039810717055349725,0.00027588866563462024,2312.371556720732,4199969.231180608,0.37134776596494984,8.841678248689556e-8,12182.181219597021,344.7630025173269,0.0011217658638743033
-5.493310150428652,0.004114202978752842,0.0002904789172062251,2198.602422879369,3805300.5409056796,0.21104434260763302,5.546062402666452e-8,12182.181219597021,312.3658314155073,0.0010854667025346262
-5.460416077671594,0.0042517863033828904,0.00030582389652753774,2090.500964481173,3447718.6515331813,0.07505206656093413,2.1768616916452533e-8,12182.181219597021,283.01300248037023,0.0010503421438071317
-5.427522004914536,0.004393970560760791,0.00032196211001725433,1987.779547407117,3123738.535872248,-0.04031601923124417,-1.2906336035575603e-8,12182.181219597021,256.4184408237515,0.0010163541787889792
-5.394627932157478,0.004540909610972476,0.0003389340166099674,1890.1655240372388,2830202.653027037,-0.13818771882680733,-4.88260862447461e-8,12182.181219597021,232.32295382197285,0.0009834660285053742
-5.36173385940042,0.004692762459348838,0.0003567821265909341,1797.4004247033417,2564250.17465188,-0.22121648276269995,-8.626946190721508e-8,12182.181219597021,210.49170500907238,0.0009516421041103916
-5.328839786643363,0.004849693428528198,0.0003755511054314796,1709.2391946455361,2323289.1030046507,-0.29165334709863233,-1.2553467698937875e-7,12182.181219597021,190.71192534621437,0.0009208479683756608
-5.295945713886305,0.005011872336272723,0.0003952878828779602,1625.4494737925195,2104971.009056661,-0.3514079624014333,-1.6694194879145447e-7,12182.181219597021,172.79083956126937,0.000891050298425234
-5.263051641129247,0.005179474679231211,0.00041604176756000137,1545.8109168501735,1907168.144452929,-0.4021003672564712,-2.1083634834505567e-7,12182.181219597021,156.553787348623,0.0008622168496763164
-5.2301575683721895,0.005352681822847105,0.0004378645673971629,1470.1145513372974,1727952.7042527057,-0.4451049099631177,-2.575909102533069e-7,12182.181219597021,141.84252111837694,0.0008343164209468363
-5.197263495615132,0.0055316811976172265,0.00046081071609730214,1398.1621713517454,1565578.0383419916,-0.4815875091969324,-3.076100311850008e-7,12182.181219597021,128.5136637047546,0.0008073188206920966
-5.164369422858074,0.005716666501913616,0.00048493740605473574,1329.7657649855496,1418461.6284019102,-0.5125372638307978,-3.61333189117171e-7,12182.181219597021,116.43731100248507,0.0007811948343339737
-5.131475350101016,0.005907837911587945,0.0005103047279718804,1264.7469734343551,1285169.6645241838,-0.5387932689045651,-4.1923901861163664e-7,12182.181219597021,105.49576591240799,0.0007559161926473083
-5.098581277343959,0.006105402296585329,0.0005369758175444227,1202.9365799652512,1164403.0711553951,-0.5610673647643476,-4.818497809419386e-7,12182.181219597021,95.58239125728231,0.0007314555411692796
-5.065687204586901,0.006309573444801933,0.0005650170095672606,1144.1740270183338,1054984.8461770972,-0.5799634361347777,-5.497362717923069e-7,12182.181219597021,86.60057048826708,0.0007077864105986603
-5.032793131829843,0.006520572293428614,0.0005944979998365275,1088.306959821601,955848.5897268642,-0.5959937843510873,-6.235232135681591e-7,12182.181219597021,78.46276605307189,0.0006848831881529196
-4.999899059072785,0.0067386271680309456,0.0006254920152419798,1035.1907949964868,866028.1109607673,-0.6095930166268666,-7.038951841304403e-7,12182.181219597021,71.08966624858783,0.000662721089852181
-4.967004986315727,0.006963974029624319,0.0006580759924639734,984.6883127229147,784648.0114635277,-0.6211298289164788,-7.916031390405817e-7,12182.181219597021,64.40941224318118,0.0006412761337000418
-4.934110913558669,0.007196856730011521,0.0006923307657101888,936.6692711185979,710915.1535311582,-0.6309170018233065,-8.874715902305695e-7,12182.181219597021,58.35689773516848,0.0006205251137322329
-4.901216840801611,0.007437527275659046,0.0007283412639492731,891.0100415677916,644110.9301749797,-0.6392198805579966,-9.9240651045053e-7,12182.181219597021,52.873134421905924,0.0006004455749050364
-4.868322768044553,0.007686246100397739,0.000766196718121671,847.5932638101599,583584.2615095945,-0.6462635688511925,-0.0000011074040399572488,12182.181219597021,47.90467709531868,0.0005810157887962879
-4.835428695287496,0.007943282347242816,0.000805990878832205,806.3075196711836,528745.2492668261,-0.6522390318586077,-0.0000012335600797605685,12182.181219597021,43.40310276081756,0.0005622147300926694
-4.802534622530438,0.008208914159638255,0.000847822245054462,767.0470243819012,479059.4275918173,-0.6573082735174415,-0.0000013720808644173081,12182.181219597021,39.32453870306441,0.0005440220538378465
-4.7696405497733805,0.00848342898244072,0.000891794304403842,729.711334498028,434042.55408892024,-0.6616087287201154,-0.0000015242946169388146,12182.181219597021,35.629234899085986,0.0005264180734168349
-4.736746477016323,0.008767123872968682,0.0009380157855642646,694.2050714869025,393255.8903503507,-0.6652569893838183,-0.0000016916643989518948,12182.181219597021,32.28117661144735,0.0005093837392527666
-4.703852404259265,0.009060305822453377,0.000986600923483099,660.4376601055111,356301.9259711393,-0.6683519654352629,-0.0000018758022809267664,12182.181219597021,29.247733385792753,0.0004929006181930085
-4.670958331502207,0.009363292088239415,0.0010376697379799356,628.3230807442644,322820.5043761819,-0.6709775664097509,-0.000002078484970173587,12182.181219597021,26.499341031860755,0.00047695087356232384
-4.638064258745149,0.009676410537094535,0.0010913483264474416,597.7796349594757,292485.31270129833,-0.6732049763667688,-0.000002301671048536655,12182.181219597021,24.00921348853915,0.00046151724586149137
-4.605170185988092,0.01,0.0011477691713568134,568.729723462798,265000.7015183208,-0.675094583798539,-0.0000025475199874211142,12182.181219597021,21.75308176477676,0.0004465830340904984
-4.572276113231034,0.010334410638805561,0.0012070714633163288,541.0996358784247,240098.80340893156,-0.6766976188542803,-0.0000028184131251239184,12182.181219597021,19.708957412052037,0.00043213207767609467
-4.539382040473976,0.010680004325145757,0.0012694014404693128,514.8193516188114,217536.92230458066,-0.6780575422678184,-0.0000031169768105776895,12182.181219597021,17.856918223184426,0.00041814873898415167
-4.506487967716918,0.011037155032027573,0.0013349127450575462,489.82235126719974,197095.16814873175,-0.6792112236444933,-0.000003446107938739257,12182.181219597021,16.178914068893825,0.00040461788639790377
-4.47359389495986,0.011406249238513208,0.0014037667980178537,466.0454378904725,178574.31382862173,-0.6801899410525091,-0.0000038090021261696647,12182.181219597021,14.658590979777074,0.00039152487794375955
-4.440699822202802,0.011787686347935873,0.0014761331925234218,443.4285677389924,161793.8534899813,-0.681020229019179,-0.000004209184801086091,12182.181219597021,13.281131759191647,0.00037885554544696466
-4.407805749445744,0.012181879120101156,0.00155219010742741,421.91468982119596,146590.24331086417,-0.6817245979225308,-0.000004650545510568823,12182.181219597021,12.033111573647785,0.00036659617919997063
-4.374911676688686,0.012589254117941671,0.0016321247416147462,401.44959386996857,132815.30758899765,-0.6823221442820782,-0.0000051373757789542726,12182.181219597021,10.90236711328233,0.00035473351312691924
-4.342017603931629,0.013010252169108314,0.0017161337703187516,381.98176624532465,120334.79460822944,-0.6828290684946727,-0.000005674410886042892,12182.181219597021,9.87787804724228,0.00034325471042818837
-4.3091235311745715,0.013445328842997609,0.0018044238245125417,363.4622533437722,109027.06820940845,-0.6832591140520441,-0.000006266875971934853,12182.181219597021,8.949659618633289,0.00033214734968946557
-4.276229458417514,0.013894954943731377,0.0018972119945411218,345.8445321090571,98781.92231362619,-0.6836239401478871,-0.000006920536917447561,12182.181219597021,8.108665332255164,0.00032139941144031676
-4.243335385660456,0.014359617019622148,0.0019947263592188826,329.0843872618512,89499.50684405111,-0.6839334377764426,-0.000007641756495576741,12182.181219597021,7.346698786711587,0.0003109992651477063
-4.210441312903398,0.014839817889675653,0.0020972065416789117,313.1397948874646,81089.35457829018,-0.6841959978924874,-0.000008437556340788353,12182.181219597021,6.656333791602871,0.00030093565663039226
-4.17754724014634,0.015336077187700116,0.0022049042933253576,297.9708120409079,73469.49944689058,-0.6844187389029606,-0.000009315685339570215,12182.181219597021,6.030841991257725,0.00029119769588057906
-4.144653167389282,0.015848931924611134,0.002318084107308114,283.5394720476814,66565.6776848376,-0.6846076996578709,-0.000010284695108179024,12182.181219597021,5.464127289619172,0.0002817748452796485
-4.111759094632224,0.01637893706954064,0.00243702386301054,269.8096851966048,60310.604050397764,-0.6847680031727651,-0.000011354023292496751,12182.181219597021,4.950666437184389,0.0002726569081952173
-4.078865021875167,0.016926666150378758,0.0025620155031159273,256.74714453788386,54643.31605727009,-0.6849039955215221,-0.000012534085501028048,12182.181219597021,4.48545520095406,0.0002638340179471818
-4.045970949118109,0.017492711874398423,0.00269336574489714,244.31923651551242,49508.579828872236,-0.6850193636650702,-0.000013836376766064759,12182.181219597021,4.063959592759251,0.00025529662713080986
-4.013076876361051,0.01807768676963434,0.0028313968274564973,232.49495617808128,44856.351784163686,-0.6851172354105429,-0.000015273583520727164,12182.181219597021,3.682071680633182,0.0002470354972853263
-3.9801828036039932,0.01868222384771037,0.0029764472967296856,221.24482672617407,40641.29090854729,-0.6852002642109203,-0.00001685970718186059,12182.181219597021,3.3360695525619484,0.000239041688896812
-3.9472887308469353,0.019306977288832503,0.0031288728301585014,210.54082316782046,36822.31685639764,-0.6852707011042027,-0.00001861020054160827,12182.181219597021,3.0225810424176784,0.00023130655172459854
-3.914394658089878,0.019952623149688795,0.0032890471030327206,200.35629986600395,33362.20957844367,-0.6853304557424986,-0.00002054211829498581,12182.181219597021,2.7385508645441208,0.00022382171544069074
-3.88150058533282,0.020619860095022202,0.0034573626986015844,190.66592177402623,30227.24657193836,-0.6853811481656177,-0.00002267428316814986,12182.181219597021,2.4812108366856496,0.00021657908057208744
-3.848606512575762,0.02130941015366797,0.0036342320641604905,181.44559916566163,27386.874218223256,-0.6854241527228319,-0.00002502746926360621,12182.181219597021,2.2480529010499333,0.00020957080973619933
-3.815712439818704,0.022022019499873754,0.0038200885154287306,172.67242567752876,24813.410004514448,-0.6854606353335896,-0.000027624604405798304,12182.181219597021,2.036804680565318,0.0002027893191598793
-3.7828183670616466,0.022758459260747883,0.004015387291649695,164.324619491005,22481.772727737214,-0.6854915850973771,-0.000030490993454961936,12182.181219597021,1.8454073321022095,0.0001962272704728883
-3.7499242943045887,0.02351952635070959,0.0042206066639661945,156.38146749034433,20369.23805095193,-0.6855178411097219,-0.00003365456476059423,12182.181219597021,1.6719954808141257,0.00018987756276691556
-3.717030221547531,0.02430604433384409,0.004436249099750589,148.8232722424684,18455.21703000267,-0.6855401152113573,-0.000037146142150313045,12182.181219597021,1.5148790400368417,0.00018373332491156106
-3.684136148790473,0.0251188643150958,0.004662842485702563,141.63130165221057,16721.055451889606,-0.6855590112873154,-0.000040999745097420996,12182.181219597021,1.3725267395608682,0.00017778790811896433
