a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
9.095277101695816e-3,1.089471724521235e2,-4.700000000000000e0,1.013106386555676e-3,2.000087258173841e-1,1.709343710553094e-2,6.410952483801576e2,1.460927960403709e-4,9.904542842245739e0,9.904688935041779e0,-9.904396749449699e0,-9.999705002757788e-1,8.032939016289762e-6,9.701264230626705e-1,2.986554399831326e-2,5.149207229460866e-1
9.186686156244673e-3,1.078531798074159e2,-4.690000000000000e0,1.028823439108912e-3,2.000089965317738e-1,1.735503594538821e-2,6.314568158533183e2,1.505986363328584e-4,9.904529436337421e0,9.904680034973754e0,-9.904378837701088e0,-9.999695904086147e-1,8.280029519346156e-6,9.704145609762496e-1,2.957715899423104e-2,5.147761598305247e-1
9.279013887064744e-3,1.067700725714004e2,-4.680000000000000e0,1.044780382088001e-3,2.000092755840671e-1,1.762060473977000e-2,6.219641855869270e2,1.552428556976025e-4,9.904515617570038e0,9.904670860425735e0,-9.904360374714340e0,-9.999686525967626e-1,8.534695645029106e-6,9.706999909333309e-1,2.929147437102400e-2,5.146329355433554e-1
9.372269527006058e-3,1.056977424324508e2,-4.670000000000000e0,1.060980853743413e-3,2.000095632301066e-1,1.789020352582829e-2,6.126151304718791e2,1.600296910977796e-4,9.904501373277691e0,9.904661402968790e0,-9.904341343586593e0,-9.999676859844899e-1,8.797169118597680e-6,9.709827363754800e-1,2.900846645540123e-2,5.144910379004302e-1
9.466462401710323e-3,1.046360821566595e2,-4.660000000000000e0,1.077428547525711e-3,2.000098597336491e-1,1.816389324751646e-2,6.034074579339790e2,1.649635089535871e-4,9.904486690402820e0,9.904651653911774e0,-9.904321726893865e0,-9.999666896899116e-1,9.067688741459645e-6,9.712628205608845e-1,2.872811175037396e-2,5.143504547951461e-1
9.561601930543505e-3,1.035849855771142e2,-4.650000000000000e0,1.094127212406186e-3,2.000101653663307e-1,1.844173576103126e-2,5.943390093863063e2,1.700488089398497e-4,9.904471555497942e0,9.904641604306882e0,-9.904301506689002e0,-9.999656628042218e-1,9.346500606974091e-6,9.715402665648376e-1,2.845038693455540e-2,5.142111741977660e-1
9.657697627537768e-3,1.025443475832811e2,-4.640000000000001e0,1.111080654484343e-3,2.000104804083292e-1,1.872379386063951e-2,5.854076596905420e2,1.752902282678608e-4,9.904455954692892e0,9.904631244921161e0,-9.904280664464624e0,-9.999646043908281e-1,9.633858322795116e-6,9.718150972802272e-1,2.817526886144992e-2,5.140731841547352e-1
9.754759102342903e-3,1.015140641104935e2,-4.630000000000000e0,1.128292737124464e-3,2.000108051482189e-1,1.901013128122769e-2,5.766113166271050e2,1.806925456647557e-4,9.904439873702012e0,9.904620566247678e0,-9.904259181156347e0,-9.999635134845486e-1,9.930023240023383e-6,9.720873354180281e-1,2.790273455873188e-2,5.139364727879738e-1
9.852796061187257e-3,1.004940321295456e2,-4.620000000000000e0,1.145767382163051e-3,2.000111398834205e-1,1.930081271778103e-2,5.679479203739506e2,1.862606857834290e-4,9.904423297801891e0,9.904609558487675e0,-9.904237037116108e0,-9.999623890907191e-1,1.023526468930852e-5,9.723570035077961e-1,2.763276122751453e-2,5.138010282941596e-1
9.951818307848428e-3,9.948414963638929e1,-4.609999999999999e0,1.163508571046868e-3,2.000114849206173e-1,1.959590384375583e-2,5.594154429938767e2,1.919997237268622e-4,9.904406211810791e0,9.904598211534518e0,-9.904214212087064e0,-9.999612301842787e-1,1.054986022414149e-5,9.726241238981670e-1,2.736532624160873e-2,5.136668389439927e-1
1.005183574463359e-2,9.848431564193376e1,-4.600000000000000e0,1.181520345028296e-3,2.000118405756281e-1,1.989547131459199e-2,5.510118879302015e2,1.979148894148764e-4,9.904388600094967e0,9.904586514984381e0,-9.904190685205553e0,-9.999600357088880e-1,1.087409587158272e-5,9.728887187573549e-1,2.710040714677331e-2,5.135338930814424e-1
1.015285837336976e-2,9.749443016194631e1,-4.590000000000000e0,1.199806806848807e-3,2.000122071741461e-1,2.019958279466063e-2,5.427352895106616e2,2.040115725391749e-4,9.904370446532074e0,9.904574458104612e0,-9.904166434959535e0,-9.999588045759257e-1,1.120826639057960e-5,9.731508100736540e-1,2.683798165995548e-2,5.134021791229857e-1
1.025489629640402e-2,9.651439420705401e1,-4.580000000000000e0,1.218372121159767e-3,2.000125850517343e-1,2.050830696434866e-2,5.345837124594010e2,2.102953272719759e-4,9.904351734511444e0,9.904562029838715e0,-9.904141439184173e0,-9.999575356635382e-1,1.155267553818699e-5,9.734104196559383e-1,2.657802766852325e-2,5.132716855568193e-1
