a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,Omega_phi,Omega_m,Omega_r,q_dec
1.959295741269095e-1,4.103874718536721e0,-1.629999999999999e0,1.041227412639265e-1,2.723112726263543e-1,1.148435469159380e0,6.525933269077426e0,6.594520134116630e-1,7.274744684683411e0,7.934196698095074e0,-6.615292671271749e0,-8.337696836858126e-1,6.210069363009181e-2,9.365608813366133e-1,1.338425033294835e-3,4.230026989897004e-1
1.978986990836145e-1,4.053090316563872e0,-1.620000000000001e0,1.056660396284125e-1,2.740886292851298e-1,1.154847685690104e0,6.433777687545565e0,6.668365885718947e-1,7.227570834604563e0,7.894407423176458e0,-6.560734246032669e0,-8.310610150131875e-1,6.357204483227712e-2,9.351049076925937e-1,1.323047475129184e-3,4.214131515804005e-1
1.998876140751446e-1,4.002811227833585e0,-1.609999999999999e0,1.072314312271012e-1,2.759013545865007e-1,1.161115449788644e0,6.343024986602942e0,6.740945438689423e-1,7.180084295297884e0,7.854178839166826e0,-6.505989751428942e0,-8.283475439832357e-1,6.507088101415300e-2,9.336213142516719e-1,1.307804734175243e-3,4.198019456577393e-1
2.018965179946551e-1,3.953032424395121e0,-1.600000000000001e0,1.088192067549416e-1,2.777498351620289e-1,1.167235484913557e0,6.253653850793061e0,6.812193386206928e-1,7.132299401590312e0,7.813518740211005e0,-6.451080062969619e0,-8.256305868660919e-1,6.659746924598706e-2,9.321098350878524e-1,1.292695666160563e-3,4.181689864070388e-1
2.039256117342135e-1,3.903748928326621e0,-1.590000000000000e0,1.104296599867326e-1,2.796344516560954e-1,1.173204630324642e0,6.165643279649126e0,6.882045523075904e-1,7.084230756924923e0,7.772435309232514e0,-6.396026204617333e0,-8.229114749941747e-1,6.815207329561405e-2,9.305702075601301e-1,1.277719144255588e-3,4.165141748327201e-1
2.059750982048838e-1,3.854955811237425e0,-1.579999999999998e0,1.120630877899178e-1,2.815555784586710e-1,1.179019846091002e0,6.078972583598028e0,6.950438987382247e-1,7.035893211431194e0,7.730937110169418e0,-6.340849312692970e0,-8.201915527617084e-1,6.973495359642846e-2,9.290021723448936e-1,1.262874058677849e-3,4.148374072213084e-1
2.080451823570204e-1,3.806648193775180e0,-1.570000000000000e0,1.137197901384759e-1,2.835135834274750e-1,1.184678218456879e0,5.993621379960288e0,7.017312406430828e-1,6.987301839894737e0,7.689033080537820e0,-6.285570599251654e0,-8.174721754236491e-1,7.134636723346037e-2,9.274054734502596e-1,1.248159316279933e-3,4.131385746117728e-1
2.101360712007650e-1,3.758821245137848e0,-1.559999999999999e0,1.154000701228235e-1,2.855088276577584e-1,1.190176963585881e0,5.909569588940758e0,7.082606023252532e-1,6.938471918257392e0,7.646732520582645e0,-6.230211315932139e0,-8.147547072115223e-1,7.298656791593558e-2,9.257798582438995e-1,1.233573840164897e-3,4.114175622609992e-1
2.122479738267429e-1,3.711470182590745e0,-1.550000000000001e0,1.171042339620476e-1,2.875416652280399e-1,1.195513432205543e0,5.826797429737921e0,7.146261832919387e-1,6.889418900550930e0,7.604045083842869e0,-6.174792717258991e0,-8.120405191151794e-1,7.465580597553284e-2,9.241250774551913e-1,1.219116569276059e-3,4.096742491256378e-1
2.143811014269781e-1,3.664590270988122e0,-1.539999999999999e0,1.188325910146335e-1,2.896124429608019e-1,1.200685113619519e0,5.745285416694259e0,7.208223710337590e-1,6.840158395356195e0,7.560980766389954e0,-6.119336024322435e0,-8.093309867317858e-1,7.635432836781710e-2,9.224408851741902e-1,1.204786457992656e-3,4.079085073502438e-1
2.165356673160068e-1,3.618176822299786e0,-1.530000000000001e0,1.205854537883629e-1,2.917215001953974e-1,1.205689639384957e0,5.665014355497655e0,7.268437532601139e-1,6.790706141957519e0,7.517549895217632e0,-6.063862388697405e0,-8.066274881068624e-1,7.808237867989040e-2,9.207270388443819e-1,1.190582475727635e-3,4.061202017679104e-1
2.187118869522149e-1,3.572225195142157e0,-1.520000000000000e0,1.223631379493371e-1,2.938691685718070e-1,1.210524786613188e0,5.585965339430368e0,7.326851295024517e-1,6.741077986321282e0,7.473763115823734e0,-6.008392856818831e0,-8.039314015850508e-1,7.984019714379550e-2,9.189832992496761e-1,1.176503606528386e-3,4.043091894143069e-1
2.209099779593779e-1,3.526730794314259e0,-1.510000000000002e0,1.241659623301584e-1,2.960557718253289e-1,1.215188480927272e0,5.508119745665509e0,7.383415220891657e-1,6.691289856989248e0,7.429631379078414e0,-5.952948334900082e0,-8.012441036662168e-1,8.162802065562956e-2,9.172094304956895e-1,1.162548848680879e-3,4.024753190579398e-1
