a,z,N,t,s,H,K_Psi,U_Psi,rho_Psi,P_Psi,w_Psi,Omega_Psi,Omega_m,Omega_r,q_dec
1.007785429048510e-3,9.912747156050261e2,-6.900000000000000e0,2.675952070955769e-5,9.770027251312894e8,1.935290796791823e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.350368450168270e-9,7.825724728320919e-1,2.174275258175397e-1,6.087137608832169e-1
1.017913840995439e-3,9.814014172182584e2,-6.890000000000000e0,2.728041681686985e-5,9.481279308928443e8,1.904414678465804e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.394510231181869e-9,7.842691921639847e-1,2.157308064415051e-1,6.078654011289868e-1
1.028144045174730e-3,9.716263597918843e2,-6.880000000000000e0,2.780975592276097e-5,9.201065158393183e8,1.874047019061605e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.440070584459263e-9,7.859562924179347e-1,2.140437061419946e-1,6.070218509108913e-1
1.038477064615328e-3,9.619485658120136e2,-6.870000000000000e0,2.834767033883911e-5,8.929132587676877e8,1.844179112323860e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.487094432699486e-9,7.876337715241144e-1,2.123662269887911e-1,6.061831112637537e-1
1.048913932627788e-3,9.523670674911842e2,-6.860000000000000e0,2.889429440068262e-5,8.665236838852385e8,1.814802407598264e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.535628104428273e-9,7.893016283928403e-1,2.106983700715314e-1,6.053491827323234e-1
1.059455692907610e-3,9.428809066715780e2,-6.850000000000000e0,2.944976449842431e-5,8.409140388008568e8,1.785908506934792e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.585719377604329e-9,7.909598629035703e-1,2.090401355107102e-1,6.045200653767762e-1
1.070103399639604e-3,9.334891347292100e2,-6.840000000000000e0,3.001421910779890e-5,8.160612731159964e8,1.757489162246694e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.637417524569756e-9,7.926084758938100e-1,2.073915224687725e-1,6.036957587782597e-1
1.080858117603318e-3,9.241908124790585e2,-6.830000000000000e0,3.058779882172168e-5,7.919430176617731e8,1.729536272524023e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.690773358386136e-9,7.942474691479161e-1,2.057525291613107e-1,6.028762620444958e-1
1.091720922279511e-3,9.149850100811499e2,-6.820000000000000e0,3.117064638235614e-5,7.685375643746630e8,1.702041881100773e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.745839280598564e-9,7.958768453858177e-1,2.041231528683430e-1,6.020615738154127e-1
1.102692899957703e-3,9.058708069475719e2,-6.810000000000000e0,3.176290671364222e-5,7.458238467664374e8,1.674998172974480e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.802669330471622e-9,7.974966082516547e-1,2.025033899456762e-1,6.012516922688345e-1
1.113775147844803e-3,8.968472916504176e2,-6.800000000000000e0,3.236472695430603e-5,7.237814209601468e8,1.648397472177293e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.861319235742425e-9,7.991067623023300e-1,2.008932358363509e-1,6.004466151261965e-1
1.124968774174837e-3,8.879135618306368e2,-6.790000000000000e0,3.297625649138301e-5,7.023904472894570e8,1.622232239197491e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.921846464937307e-9,8.007073129960016e-1,1.992926850821519e-1,5.996463396583063e-1
1.136274898319766e-3,8.790687241078031e2,-6.780000000000000e0,3.359764699424137e-5,6.816316724333608e8,1.596495068450472e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,1.984310281300121e-9,8.022982666804959e-1,1.977017313351938e-1,5.988508626911315e-1
1.147694650901426e-3,8.703118939907722e2,-6.770000000000000e0,3.422905244912786e-5,6.614864120903538e8,1.571178685798245e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,2.048771798381596e-9,8.038796305816679e-1,1.961203673695603e-1,5.980601806116224e-1
1.159229173904591e-3,8.616421957892370e2,-6.760000000000000e0,3.487062919423558e-5,6.419365341666113e8,1.546275946116457e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,2.115294037340754e-9,8.054514127916979e-1,1.945485850930082e-1,5.972742893735630e-1
1.170879620791174e-3,8.530587625261516e2,-6.750000000000000e0,3.552253595529661e-5,6.229644424526256e8,1.521779830908023e4,-0.000000000000000e0,1.517280932102653e0,1.517280932102653e0,-1.517280932102653e0,-1.000000000000000e0,2.183941986010925e-9,8.070136222573399e-1,1.929863755587183e-1,5.964931845034467e-1
