a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,w_cpl,Omega_phi_test,Omega_DE_cpl
1.159229173904591e-3,8.616421957892370e2,-6.760000000000000e0,3.487062955983581e-5,1.325506963777394e-9,1.878995651079403e-4,1.546275944482231e4,1.765312328387655e-8,9.999999973489860e0,9.999999991142984e0,-9.999999955836737e0,-9.999999964693753e-1,-1.460304462495657e0,1.394134728238541e-8,1.538303154497913e-12
1.170879620791174e-3,8.530587625261516e2,-6.750000000000000e0,3.552253632157886e-5,1.450383632224616e-9,1.951913106181959e-4,1.521779829247508e4,1.904982387042452e-8,9.999999970992327e0,9.999999990042150e0,-9.999999951942504e0,-9.999999961900354e-1,-1.460297472227525e0,1.439378787668385e-8,1.610309919807431e-12
1.182647156615573e-3,8.445607358510367e2,-6.740000000000000e0,3.618493424994070e-5,1.582096873355781e-9,2.024742677839545e-4,1.497683444275277e4,2.049791455732425e-8,9.999999968358061e0,9.999999988855976e0,-9.999999947860147e0,-9.999999959004171e-1,-1.460290411706031e0,1.486068014594515e-8,1.685660656961954e-12
1.194532958141175e-3,8.361472659541433e2,-6.730000000000000e0,3.685798695353609e-5,1.720828569528327e-9,2.097519199968256e-4,1.473980017345844e4,2.199793397117736e-8,9.999999965583427e0,9.999999987581361e0,-9.999999943585493e0,-9.999999956004132e-1,-1.460283280225115e0,1.534247954773723e-8,1.764509569853187e-12
1.206538213958040e-3,8.278175114814696e2,-6.720000000000000e0,3.754186053956906e-5,1.866766853418134e-9,2.170276969300983e-4,1.450662895978363e4,2.355051061739131e-8,9.999999962664663e0,9.999999986215174e0,-9.999999939114153e0,-9.999999952898978e-1,-1.460276077071625e0,1.583965574272745e-8,1.847017930078868e-12
1.218664124601752e-3,8.195706394506283e2,-6.710000000000000e0,3.823672365348254e-5,2.020106324989798e-9,2.243049764872247e-4,1.427725545221982e4,2.515636123846722e-8,9.999999959597874e0,9.999999984754234e0,-9.999999934441513e0,-9.999999949687279e-1,-1.460268801525239e0,1.635269303416884e-8,1.933354399207955e-12
1.230911902673481e-3,8.114058251675432e2,-6.700000000000000e0,3.894274751410645e-5,2.181048205184091e-9,2.315870876073267e-4,1.405161545489206e4,2.681628957322181e-8,9.999999956379035e0,9.999999983195325e0,-9.999999929562746e0,-9.999999946367421e-1,-1.460261452858396e0,1.688209082091321e-8,2.023695365676799e-12
1.243282772961240e-3,8.033222521439820e2,-6.690000000000000e0,3.966010594733003e-5,2.349800482071979e-9,2.388773130189449e-4,1.382964590430666e4,2.853118533757550e-8,9.999999953003991e0,9.999999981535176e0,-9.999999924472807e0,-9.999999942937631e-1,-1.460254030336223e0,1.742836406436495e-8,2.118225296978028e-12
1.255777972562369e-3,7.953191120159054e2,-6.680000000000000e0,4.038897543061556e-5,2.526578174615324e-9,2.461788908086238e-4,1.361128484850475e4,3.030202313988215e-8,9.999999949468437e0,9.999999979770461e0,-9.999999919166413e0,-9.999999939395952e-1,-1.460246533216463e0,1.799204376980383e-8,2.217137107833968e-12
1.268398751007239e-3,7.873956044626324e2,-6.670000000000000e0,4.112953514353381e-5,2.711603666839162e-9,2.534950151924506e-4,1.339647142661379e4,3.212986136371038e-8,9.999999945767927e0,9.999999977897788e0,-9.999999913638066e0,-9.999999935740277e-1,-1.460238960749396e0,1.857367748251690e-8,2.320632545077449e-12
1.281146370384211e-3,7.795509371268042e2,-6.660000000000000e0,4.188196698430915e-5,2.905106654844577e-9,2.608288415239004e-4,1.318514584878913e4,3.401584228534997e-8,9.999999941897867e0,9.999999975913710e0,-9.999999907882025e0,-9.999999931968314e-1,-1.460231312177769e0,1.917382979919420e-8,2.428922589995623e-12
1.294022105465848e-3,7.717843255351499e2,-6.650000000000000e0,4.264645564056113e-5,3.107324702110435e-9,2.681834849358849e-4,1.297724937653821e4,3.596119079617799e-8,9.999999937853506e0,9.999999973814697e0,-9.999999901892314e0,-9.999999928077618e-1,-1.460223586736721e0,1.979308289505545e-8,2.542227878926261e-12
1.307027243836388e-3,7.640949930200377e2,-6.640000000000000e0,4.342318860630894e-5,3.318503201968696e-9,2.755620248550329e-4,1.277272430341982e4,3.796721477110290e-8,9.999999933629937e0,9.999999971597152e0,-9.999999895662722e0,-9.999999924065569e-1,-1.460215783653698e0,2.043203706719059e-8,2.660779142931763e-12
1.320163086020503e-3,7.564821706418094e2,-6.630000000000000e0,4.421235624270493e-5,3.538895810923525e-9,2.829675055193366e-4,1.257151393611096e4,4.003530458991789e-8,9.999999929222085e0,9.999999969257390e0,-9.999999889186780e0,-9.999999919929390e-1,-1.460207902148388e0,2.109131129461083e-8,2.784817667413257e-12
1.333430945613359e-3,7.489450971118824e2,-6.620000000000000e0,4.501415180747754e-5,3.768764553727847e-9,2.904029385703134e-4,1.237356257583430e4,4.216693336513661e-8,9.999999924624708e0,9.999999966791641e0,-9.999999882457775e0,-9.999999915666133e-1,-1.460199941432632e0,2.177154381552312e-8,2.914595772566120e-12
1.346832149411974e-3,7.414830187166231e2,-6.610000000000000e0,4.582877151026130e-5,4.008380203501866e-9,2.978713045647749e-4,1.217881550013911e4,4.436365704156044e-8,9.999999919832396e0,9.999999964196054e0,-9.999999875468738e0,-9.999999911272685e-1,-1.460191900710353e0,2.247339272235500e-8,3.050377315618617e-12
1.360368037547894e-3,7.340951892419727e2,-6.600000000000000e0,4.665641454500527e-5,4.258022409123608e-9,3.053755552608539e-4,1.198721894502874e4,4.662711487543743e-8,9.999999914839551e0,9.999999961466665e0,-9.999999868212436e0,-9.999999906745770e-1,-1.460183779177471e0,2.319753657507458e-8,3.192438215838156e-12
1.374039963621212e-3,7.267808698988284e2,-6.590000000000000e0,4.749728314717256e-5,4.517980110770154e-9,3.129186146686993e-4,1.179872008742802e4,4.895902970308896e-8,9.999999909640398e0,9.999999958599426e0,-9.999999860681369e0,-9.999999902081942e-1,-1.460175576021827e0,2.394467503336596e-8,3.341067003333692e-12
1.387849294835929e-3,7.195393292491600e2,-6.580000000000000e0,4.835158263017550e-5,4.788551707451685e-9,3.205033814308373e-4,1.161326702798363e4,5.136120875430038e-8,9.999999904228966e0,9.999999955590175e0,-9.999999852867758e0,-9.999999897277583e-1,-1.460167290423098e0,2.471552950823855e-8,3.496565392729460e-12
1.401797412136674e-3,7.123698431328683e2,-6.570000000000000e0,4.921952143741694e-5,5.070045414472760e-9,3.281327301073468e-4,1.143080877419132e4,5.383554428385044e-8,9.999999898599091e0,9.999999952434635e0,-9.999999844763547e0,-9.999999892328911e-1,-1.460158921552718e0,2.551084383366483e-8,3.659248882833305e-12
1.415885710346803e-3,7.052716945953658e2,-6.560000000000000e0,5.010131119014326e-5,5.362779569111048e-9,3.358095127398371e-4,1.125129522384334e4,5.638401442328342e-8,9.999999892744409e0,9.999999949128423e0,-9.999999836360395e0,-9.999999887231972e-1,-1.460150468573792e0,2.633138495886128e-8,3.829447383473821e-12
1.430115598307874e-3,6.982441738158852e2,-6.550000000000000e0,5.099716672980698e-5,5.667082871475868e-9,3.435365608860743e-4,1.107467714878996e4,5.900868433271573e-8,9.999999886658342e0,9.999999945667026e0,-9.999999827649658e0,-9.999999881982631e-1,-1.460141930641015e0,2.717794366184390e-8,4.007505870733101e-12
1.444488499020543e-3,6.912865780364916e2,-6.540000000000000e0,5.190730617697635e-5,5.983294828115807e-9,3.513166865088617e-4,1.090090617900885e4,6.171170710978291e-8,9.999999880334103e0,9.999999942045811e0,-9.999999818622396e0,-9.999999876576584e-1,-1.460133306900588e0,2.805133528491162e-8,4.193785071857507e-12
1.459005849786858e-3,6.843982114918092e2,-6.530000000000000e0,5.283195096769361e-5,6.311765916499851e-9,3.591526843035430e-4,1.072993478697639e4,6.449532532122022e-8,9.999999873764681e0,9.999999938260006e0,-9.999999809269356e0,-9.999999871009350e-1,-1.460124596490128e0,2.895240049272770e-8,4.388662181186147e-12
1.473669102353996e-3,6.775783853394423e2,-6.520000000000000e0,5.377132591890610e-5,6.652858118637191e-9,3.670473324420377e-4,1.056171627233506e4,6.736187212640788e-8,9.999999866942838e0,9.999999934304711e0,-9.999999799580966e0,-9.999999865276255e-1,-1.460115798538588e0,2.988200605369280e-8,4.592531608497562e-12
1.488479723059429e-3,6.708264175910939e2,-6.510000000000000e0,5.472565926251397e-5,7.006945048391935e-9,3.750033948073933e-4,1.039620474685109e4,7.031377305853483e-8,9.999999859861099e0,9.999999930174871e0,-9.999999789547326e0,-9.999999859372454e-1,-1.460106912166164e0,3.084104564532193e-8,4.805805761237713e-12
1.503439192977572e-3,6.641416330443619e2,-6.500000000000000e0,5.569518271587139e-5,7.374412563014662e-9,3.830236217165134e-4,1.023335511965659e4,7.335354739641738e-8,9.999999852511749e0,9.999999925865296e0,-9.999999779158202e0,-9.999999853292905e-1,-1.460097936484213e0,3.183044068436223e-8,5.028915862158817e-12
1.518549008067883e-3,6.575233632152207e2,-6.490000000000000e0,5.668013151368906e-5,7.755658853055334e-9,3.911107521258459e-4,1.007312308277088e4,7.648381021422245e-8,9.999999844886824e0,9.999999921370634e0,-9.999999768403015e0,-9.999999847032380e-1,-1.460088870595159e0,3.285114118240748e-8,5.262312803966686e-12
1.533810679324463e-3,6.509709462711725e2,-6.480000000000000e0,5.768074448409136e-5,8.151095139673450e-9,3.992675141923659e-4,9.915465096895392e3,7.970727394467555e-8,9.999999836978098e0,9.999999916685372e0,-9.999999757270825e0,-9.999999840585452e-1,-1.460079713592405e0,3.390412662779150e-8,5.506468042646782e-12
1.549225732927156e-3,6.444837269650616e2,-6.470000000000000e0,5.869726407903204e-5,8.561145736973809e-9,4.074966275298541e-4,9.760338377476892e3,8.302675072410233e-8,9.999999828777087e0,9.999999911803837e0,-9.999999745750337e0,-9.999999833946499e-1,-1.460070464560244e0,3.499040689456500e-8,5.761874531214085e-12
1.564795710394167e-3,6.380610565695528e2,-6.460000000000000e0,5.972993645223478e-5,8.986248785214127e-9,4.158008037143099e-4,9.607700881033774e3,8.644515418473302e-8,9.999999820275026e0,9.999999906720181e0,-9.999999733829871e0,-9.999999827109688e-1,-1.460061122573764e0,3.611102317938455e-8,6.029047695710285e-12
1.580522168736217e-3,6.317022928122535e2,-6.450000000000000e0,6.077901149558757e-5,9.426856390755264e-9,4.241827483025460e-4,9.457511291740257e3,8.996550197875056e-8,9.999999811462875e0,9.999999901428376e0,-9.999999721497373e0,-9.999999820068994e-1,-1.460051686698758e0,3.726704896717006e-8,6.308526455354361e-12
1.596406680612249e-3,6.254067998114887e2,-6.440000000000000e0,6.184474290994653e-5,9.883435266913769e-9,4.326451616588255e-4,9.309729008263612e3,9.359091795339564e-8,9.999999802331295e0,9.999999895922214e0,-9.999999708740377e0,-9.999999812818162e-1,-1.460042155991633e0,3.845959102640973e-8,6.600874288837618e-12
1.612450834486684e-3,6.191739480127129e2,-6.430000000000000e0,6.292738825507666e-5,1.035646706594749e-8,4.411907404638530e-4,9.164314130849423e3,9.732463473552145e-8,9.999999792870661e0,9.999999890195296e0,-9.999999695546025e0,-9.999999805350727e-1,-1.460032529499308e0,3.968979043502109e-8,6.906680348844413e-12
1.628656234788281e-3,6.130031141255517e2,-6.420000000000000e0,6.402720900940356e-5,1.084644886274878e-8,4.498221789627065e-4,9.021227448649937e3,1.011699963433786e-7,9.999999783071026e0,9.999999884241022e0,-9.999999681901029e0,-9.999999797660004e-1,-1.460022806259127e0,4.095882363770468e-8,7.226560626973482e-12
1.645024502070575e-3,6.068936810614740e2,-6.410000000000000e0,6.514447063352423e-5,1.135389369153566e-8,4.585421700639745e-4,8.880430427291029e3,1.051304608634895e-7,9.999999772922129e0,9.999999878052590e0,-9.999999667791668e0,-9.999999789739076e-1,-1.460012985298758e0,4.226790353575247e-8,7.561159171331936e-12
1.661557273173934e-3,6.008450378720822e2,-6.400000000000000e0,6.627944262130503e-5,1.187933089659619e-8,4.673534068198340e-4,8.741885196672938e3,1.092096034330526e-7,9.999999762413385e0,9.999999871622988e0,-9.999999653203782e0,-9.999999781580791e-1,-1.460003065636096e0,4.361828061030633e-8,7.911149359176943e-12
1.678256201389248e-3,5.948565796880164e2,-6.390000000000000e0,6.743239857446799e-5,1.242330684796407e-8,4.762585832948665e-4,8.605554539000341e3,1.134111190810167e-7,9.999999751533865e0,9.999999864944984e0,-9.999999638122747e0,-9.999999773177759e-1,-1.459993046279166e0,4.501124408008979e-8,8.277235227086557e-12
1.695122956623251e-3,5.889277076584686e2,-6.380000000000000e0,6.860361624727515e-5,1.298638518548718e-8,4.852603961532679e-4,8.471401877037311e3,1.177388260374133e-7,9.999999740272299e0,9.999999858011126e0,-9.999999622533473e0,-9.999999764522344e-1,-1.459982926226026e0,4.644812309466794e-8,8.660152861252530e-12
1.712159225565523e-3,5.830578288912948e2,-6.370000000000000e0,6.979337763032768e-5,1.356914769290658e-8,4.943615453808897e-4,8.339391262582691e3,1.221966687756907e-7,9.999999728617050e0,9.999999850813719e0,-9.999999606420381e0,-9.999999755606659e-1,-1.459972704464661e0,4.793028796432446e-8,9.060671850605372e-12
1.729366711857156e-3,5.772463563937266e2,-6.360000000000000e0,7.100196899073357e-5,1.417219445973620e-8,5.035647359268364e-4,8.209487365161773e3,1.267887216345322e-7,9.999999716556115e0,9.999999843344836e0,-9.999999589767393e0,-9.999999746422552e-1,-1.459962379972886e0,4.945915142767470e-8,9.479596805602459e-12
1.746747136261120e-3,5.714927090136708e2,-6.350000000000000e0,7.222968096327226e-5,1.479614489151477e-8,5.128726783309203e-4,8.081655460929951e3,1.315191920891658e-7,9.999999704077107e0,9.999999835596299e0,-9.999999572557915e0,-9.999999736961612e-1,-1.459951951718243e0,5.103616995817102e-8,9.917768945638549e-12
1.764302236834335e-3,5.657963113815958e2,-6.340000000000000e0,7.347680858805964e-5,1.544163781730573e-8,5.222880903700344e-4,7.955861421784375e3,1.363924246711886e-7,9.999999691167249e0,9.999999827559673e0,-9.999999554774824e0,-9.999999727215146e-1,-1.459941418657899e0,5.266284511068955e-8,1.037606775817003e-11
1.782033769101492e-3,5.601565938529907e2,-6.330000000000000e0,7.474365140716664e-5,1.610933261134286e-8,5.318136976532158e-4,7.832071704679354e3,1.414129045057930e-7,9.999999677813353e0,9.999999819226257e0,-9.999999536400448e0,-9.999999717174186e-1,-1.459930779738539e0,5.434072490942722e-8,1.085541273278444e-11
1.799943506230591e-3,5.545729924514030e2,-6.320000000000000e0,7.603051350271241e-5,1.679990929319129e-8,5.414522352044717e-4,7.710253341141843e3,1.465852615039593e-7,9.999999664001820e0,9.999999810587081e0,-9.999999517416558e0,-9.999999706829472e-1,-1.459920033896262e0,5.607140527836997e-8,1.135676517359019e-11
1.818033239210271e-3,5.490449488120395e2,-6.310000000000000e0,7.733770359229461e-5,1.751406964641130e-8,5.512064481475287e-4,7.590373926982933e3,1.519142742397071e-7,9.999999649718612e0,9.999999801632887e0,-9.999999497804337e0,-9.999999696171444e-1,-1.459909180056474e0,5.785653151563762e-8,1.188113009345504e-11
1.836304777028907e-3,5.435719101259290e2,-6.300000000000000e0,7.866553507904063e-5,1.825253752025243e-8,5.610790930582079e-4,7.472401612201623e3,1.574048743335105e-7,9.999999634949257e0,9.999999792354132e0,-9.999999477544382e0,-9.999999685190244e-1,-1.459898217133783e0,5.969779981304669e-8,1.242955819377921e-11
1.854759946855503e-3,5.381533290846430e2,-6.290000000000000e0,8.001432613477210e-5,1.901605974066465e-8,5.710729388779543e-4,7.356305091077211e3,1.630621507593519e-7,9.999999619678812e0,9.999999782740963e0,-9.999999456616662e0,-9.999999673875692e-1,-1.459887144031887e0,6.159695882227401e-8,1.300314793365461e-11
1.873400594222423e-3,5.327886638255613e2,-6.280000000000000e0,8.138439976766394e-5,1.980540672986242e-8,5.811907680113290e-4,7.242053592446488e3,1.688913544107992e-7,9.999999603891874e0,9.999999772783228e0,-9.999999435000520e0,-9.999999662217284e-1,-1.459875959643467e0,6.355581126904980e-8,1.360304769243599e-11
1.892228583209940e-3,5.274773778776872e2,-6.270000000000000e0,8.277608389269762e-5,2.062137318627930e-8,5.914353774131218e-4,7.129616870162376e3,1.748979028279009e-7,9.999999587572544e0,9.999999762470447e0,-9.999999412674642e0,-9.999999650204187e-1,-1.459864662850074e0,6.557621561684565e-8,1.423045802992861e-11
1.911245796632638e-3,5.222189401080007e2,-6.260000000000000e0,8.418971141516337e-5,2.146477900775094e-8,6.018095795149077e-4,7.018965193730398e3,1.810873849979550e-7,9.999999570704428e0,9.999999751791814e0,-9.999999389617043e0,-9.999999637825221e-1,-1.459853252522020e0,6.766008778157403e-8,1.488663404858742e-11
1.930454136227709e-3,5.170128246683420e2,-6.250000000000000e0,8.562562029112015e-5,2.233646977672040e-8,6.123162034112730e-4,6.910069339119465e3,1.874655664799977e-7,9.999999553270614e0,9.999999740736181e0,-9.999999365805047e0,-9.999999625068857e-1,-1.459841727518263e0,6.980940289886078e-8,1.557288786232048e-11
1.949855522845121e-3,5.118585109428291e2,-6.240000000000000e0,8.708415362401178e-5,2.323731795141508e-8,6.229580956885341e-4,6.802900579743802e3,1.940383944919424e-7,9.999999535253652e0,9.999999729292046e0,-9.999999341215258e0,-9.999999611923202e-1,-1.459830086686293e0,7.202619714549560e-8,1.629059117669336e-11
1.969451896639701e-3,5.067554834957940e2,-6.230000000000000e0,8.856565971791341e-5,2.416822319821791e-8,6.337381216452191e-4,6.697430677612565e3,2.008120034132052e-7,9.999999516635548e0,9.999999717447551e0,-9.999999315823544e0,-9.999999598375982e-1,-1.459818328862016e0,7.431256961672066e-8,1.704117798554939e-11
1.989245217265163e-3,5.017032320202389e2,-6.220000000000000e0,9.007049218470163e-5,2.513011381520376e-8,6.446591660589188e-4,6.593631874643957e3,2.077927201918903e-7,9.999999497397736e0,9.999999705190456e0,-9.999999289605016e0,-9.999999584414548e-1,-1.459806452869641e0,7.667068426106420e-8,1.782614738928413e-11
2.009237464070060e-3,4.967012512868071e2,-6.210000000000000e0,9.159900999268558e-5,2.612394695281074e-8,6.557241344334459e-4,6.491476884140742e3,2.149870702392459e-7,9.999999477521074e0,9.999999692508144e0,-9.999999262534004e0,-9.999999570025847e-1,-1.459794457521558e0,7.910277187447805e-8,1.864706654024760e-11
2.029430636295734e-3,4.917490410932563e2,-6.200000000000000e0,9.315157758198971e-5,2.715071023291354e-8,6.669359537634365e-4,6.390938882423869e3,2.224017832111724e-7,9.999999456985810e0,9.999999679387592e0,-9.999999234584028e0,-9.999999555196422e-1,-1.459782341618223e0,8.161113215559618e-8,1.950557372099521e-11
2.049826753276237e-3,4.868461062144401e2,-6.190000000000000e0,9.472856491116753e-5,2.821142190701364e-8,6.782975737267937e-4,6.291991500621378e3,2.300437992618276e-7,9.999999435771578e0,9.999999665815377e0,-9.999999205727779e0,-9.999999539912386e-1,-1.459770103948034e0,8.419813582397986e-8,2.040338156136264e-11
2.070427854640261e-3,4.819919563527855e2,-6.180000000000000e0,9.633034757752857e-5,2.930713260926033e-8,6.898119674861364e-4,6.194608816609494e3,2.379202752435472e-7,9.999999413857365e0,9.999999651777641e0,-9.999999175937090e0,-9.999999524159432e-1,-1.459757743287216e0,8.686622680327638e-8,2.134228040060971e-11
2.091236000515110e-3,4.771861060892608e2,-6.170000000000000e0,9.795730686739083e-5,3.043892557216686e-8,7.014821328264804e-4,6.098765347102893e3,2.460385913373939e-7,9.999999391221507e0,9.999999637260100e0,-9.999999145182915e0,-9.999999507922798e-1,-1.459745258399691e0,8.961792447128052e-8,2.232414180115946e-11
2.112253271732714e-3,4.724280748348348e2,-6.160000000000000e0,9.960982987122372e-5,3.160791829112139e-8,7.133110930088261e-4,6.004436039891464e3,2.544063577047231e-7,9.999999367841655e0,9.999999622248012e0,-9.999999113435297e0,-9.999999491187266e-1,-1.459732648036960e0,9.245582597893814e-8,2.335092222074851e-11
2.133481770037708e-3,4.677173867824170e2,-6.150000000000000e0,1.012883095521194e-4,3.281526313278594e-8,7.253018978154841e-4,5.911596266220615e3,2.630314214873714e-7,9.999999343694759e0,9.999999606726179e0,-9.999999080663338e0,-9.999999473937138e-1,-1.459719910937977e0,9.538260864040495e-8,2.442466685011376e-11
2.154923618297615e-3,4.630535708592761e2,-6.140000000000000e0,1.029931448437246e-4,3.406214862743474e-8,7.374576244925052e-4,5.820221813312381e3,2.719218739610644e-7,9.999999318757050e0,9.999999590678923e0,-9.999999046835176e0,-9.999999456156231e-1,-1.459707045829021e0,9.840103239633147e-8,2.554751362365877e-11
2.176580960715126e-3,4.584361606799342e2,-6.130000000000000e0,1.047247407408494e-4,3.534980058330108e-8,7.497813787084225e-4,5.730288877024707e3,2.810860579289514e-7,9.999999293004013e0,9.999999574090070e0,-9.999999011917955e0,-9.999999437827861e-1,-1.459694051423571e0,1.015139423526119e-7,2.672169741087643e-11
2.198455963042531e-3,4.538646944995250e2,-6.120000000000000e0,1.064835083825129e-4,3.667948303524608e-8,7.622762955529345e-4,5.641774054646120e3,2.905325753809524e-7,9.999999266410367e0,9.999999556942942e0,-9.999998975877791e0,-9.999999418934823e-1,-1.459680926422174e0,1.047242713969076e-7,2.794955439665584e-11
2.220550812798294e-3,4.493387151676209e2,-6.110000000000000e0,1.082698651610958e-4,3.805249981026357e-8,7.749455404566079e-4,5.554654337823345e3,3.002702953367921e-7,9.999999238950032e0,9.999999539220328e0,-9.999998938679736e0,-9.999999399459381e-1,-1.459667669512321e0,1.080350428953189e-7,2.923352665896258e-11
2.242867719485803e-3,4.448577700825168e2,-6.100000000000000e0,1.100842348008543e-4,3.947019536737407e-8,7.877923101976287e-4,5.468907105619199e3,3.103083620032584e-7,9.999999210596123e0,9.999999520904485e0,-9.999998900287761e0,-9.999999379383246e-1,-1.459654279368308e0,1.114493734716588e-7,3.057616695276530e-11
2.265408914814322e-3,4.404214111459706e2,-6.090000000000000e0,1.119270474879648e-4,4.093395690470545e-8,8.008198338177485e-4,5.384510117698354e3,3.206562031179431e-7,9.999999181320895e0,9.999999501977099e0,-9.999998860664691e0,-9.999999358687560e-1,-1.459640754651111e0,1.149704758718506e-7,3.198014370947727e-11
2.288176652922169e-3,4.360291947183915e2,-6.080000000000000e0,1.137987398929537e-4,4.244521375642217e-8,8.140313736569315e-4,5.301441507638413e3,3.313235386488954e-7,9.999999151095761e0,9.999999482419300e0,-9.999998819772221e0,-9.999999337352887e-1,-1.459627094008247e0,1.186016619160568e-7,3.344824626160011e-11
2.311173210602129e-3,4.316806815744764e2,-6.070000000000000e0,1.156997553015383e-4,4.400543953453158e-8,8.274302262841729e-4,5.219679776364029e3,3.423203896843388e-7,9.999999119891248e0,9.999999462211637e0,-9.999998777570859e0,-9.999999315359185e-1,-1.459613296073639e0,1.223463455412150e-7,3.498339030268668e-11
2.334400887529133e-3,4.273754368592872e2,-6.060000000000000e0,1.176305438806976e-4,4.561615779123614e-8,8.410197233713647e-4,5.139203785701619e3,3.536570875498234e-7,9.999999087676887e0,9.999999441333975e0,-9.999998734019799e0,-9.999999292685785e-1,-1.459599359467483e0,1.262080459367473e-7,3.658862359319884e-11
2.357862006490233e-3,4.231130300447641e2,-6.050000000000000e0,1.195915624394236e-4,4.727893461583963e-8,8.548032328461849e-4,5.059992752052391e3,3.653442834421445e-7,9.999999054421352e0,9.999999419765635e0,-9.999998689077069e0,-9.999999269311391e-1,-1.459585282796106e0,1.301903907762944e-7,3.826713192330681e-11
2.381558913616871e-3,4.188930348866748e2,-6.040000000000000e0,1.215832747384503e-4,4.899538542086645e-8,8.687841597381290e-4,4.982026240181479e3,3.773929581059434e-7,9.999999020092339e0,9.999999397485297e0,-9.999998642699381e0,-9.999999245214038e-1,-1.459571064651830e0,1.342971195484010e-7,4.002224534417165e-11
2.405493978619510e-3,4.147150293819861e2,-6.030000000000000e0,1.236061517016852e-4,5.076717928821802e-8,8.829659471477429e-4,4.905284157120834e3,3.898144319112554e-7,9.999998984656466e0,9.999999374470898e0,-9.999998594842035e0,-9.999999220371089e-1,-1.459556703612828e0,1.385320869891864e-7,4.185744467977428e-11
2.429669595024597e-3,4.105785957266655e2,-6.020000000000000e0,1.256606713747683e-4,5.259603660069584e-8,8.973520772360710e-4,4.829746746183855e3,4.026203752599458e-7,9.999998948079323e0,9.999999350699698e0,-9.999998545458949e0,-9.999999194759199e-1,-1.459542198242985e0,1.428992666201104e-7,4.377636833188801e-11
2.454088180413917e-3,4.064833202739014e2,-6.010000000000000e0,1.277473189176136e-4,5.448372757188265e-8,9.119460722086312e-4,4.755394581089571e3,4.158228193083750e-7,9.999998910325509e0,9.999999326148329e0,-9.999998494502689e0,-9.999999168354304e-1,-1.459527547091751e0,1.474027543940499e-7,4.578281939136176e-11
2.478752176666358e-3,4.024287934927351e2,-6.000000000000000e0,1.298665869277030e-4,5.643207958952055e-8,9.267514952921891e-4,4.682208560194184e3,4.294341670131542e-7,9.999998871358471e0,9.999999300792638e0,-9.999998441924305e0,-9.999999141131607e-1,-1.459512748694000e0,1.520467724529952e-7,4.788077306947149e-11
2.503664050202100e-3,3.984146099271100e2,-5.990000000000000e0,1.320189756597251e-4,5.844298194298612e-8,9.417719518091569e-4,4.610169900828116e3,4.434672046072144e-7,9.999998831140429e0,9.999999274607633e0,-9.999998387673225e0,-9.999999113065527e-1,-1.459497801569879e0,1.568356730007748e-7,5.007438446370763e-11
2.528826292229256e-3,3.944403681553241e2,-5.980000000000000e0,1.342049926948217e-4,6.051837532249220e-8,9.570110898972955e-4,4.539260133736393e3,4.579351130932047e-7,9.999998789632567e0,9.999999247567681e0,-9.999998331697453e0,-9.999999084129704e-1,-1.459482704224663e0,1.617739422943320e-7,5.236799667301807e-11
2.554241418992998e-3,3.905056707498882e2,-5.970000000000000e0,1.364251533735851e-4,6.266026237026014e-8,9.724726016697471e-4,4.469461097620476e3,4.728514804991633e-7,9.999998746794832e0,9.999999219646313e0,-9.999998273943351e0,-9.999999054296965e-1,-1.459467455148604e0,1.668662047571643e-7,5.476614927819360e-11
2.579911972027180e-3,3.866101242377834e2,-5.960000000000000e0,1.386799810507920e-4,6.487071381033580e-8,9.881602245630707e-4,4.400754933779614e3,4.882303147042691e-7,9.999998702585808e0,9.999999190816123e0,-9.999998214355493e0,-9.999999023539291e-1,-1.459452052816784e0,1.721172272186627e-7,5.727358720378711e-11
2.605840518408498e-3,3.827533390611119e2,-5.950000000000000e0,1.409700068302819e-4,6.715185896957146e-8,1.004077741629740e-3,4.333124080849742e3,5.040860556181390e-7,9.999998656962910e0,9.999999161048967e0,-9.999998152876854e0,-9.999998991827802e-1,-1.459436495688955e0,1.775319232832106e-7,5.989526997869480e-11
2.632029651013201e-3,3.789349295381417e2,-5.940000000000000e0,1.432957698827399e-4,6.950589360425402e-8,1.020228982898274e-3,4.266551269638201e3,5.204335887728233e-7,9.999998609882224e0,9.999999130315814e0,-9.999998089448635e0,-9.999998959132730e-1,-1.459420782209392e0,1.831153578329840e-7,6.263638141328855e-11
2.658481988776367e-3,3.751545138247391e2,-5.930000000000000e0,1.456578176409485e-4,7.193508433994840e-8,1.036617826630338e-3,4.201019518052372e3,5.372882592439032e-7,9.999998561298417e0,9.999999098586677e0,-9.999998024010157e0,-9.999998925423383e-1,-1.459404910806734e0,1.888727516685530e-7,6.550233971179615e-11
2.685200176953821e-3,3.714117138761822e2,-5.920000000000000e0,1.480567058694179e-4,7.444176905656716e-8,1.053248200190487e-3,4.136512126120439e3,5.546658856022503e-7,9.999998511164730e0,9.999999065830615e0,-9.999997956498845e0,-9.999998890668127e-1,-1.459388879893828e0,1.948094862914961e-7,6.849880803946179e-11
2.712186887386643e-3,3.677061554093570e2,-5.910000000000000e0,1.504929986301460e-4,7.702835390277197e-8,1.070124080586823e-3,4.073012671102586e3,5.725827739258962e-7,9.999998459433041e0,9.999999032015815e0,-9.999997886850267e0,-9.999998854834341e-1,-1.459372687867568e0,2.009311088333594e-7,7.163170556489007e-11
