a,z,N,t,phi,phidot,H,KE,PE,rho_phi,P_phi,w_phi,w_cpl,Omega_phi_test,Omega_DE_cpl
1.144731585050570e-2,8.635672301344107e1,-4.470000000000001e0,1.442254899821315e-3,9.665720165150264e-7,1.331246235006060e-3,4.526396723224618e2,8.861082691089048e-7,2.720764228508912e0,2.720765114617181e0,-2.720763342400643e0,-9.999993486330266e-1,-1.454131610489696e0,4.426541745912470e-6,4.183205660437866e-8
1.156236328746854e-2,8.548750909632939e1,-4.460000000000000e0,1.464515382377360e-3,9.964324276372094e-7,1.351570275341033e-3,4.458477767205680e2,9.133711045927185e-7,2.720764147265775e0,2.720765060636879e0,-2.720763233894670e0,-9.999993285924480e-1,-1.454062582027519e0,4.562433805535764e-6,4.370766381078197e-8
1.167856697039544e-2,8.462694400220059e1,-4.450000000000000e0,1.487114960657889e-3,1.027210506617617e-6,1.372202579547163e-3,4.391583009900584e2,9.414699596579447e-7,2.720764063525882e0,2.720765004995842e0,-2.720763122055923e0,-9.999993079373205e-1,-1.453992859817763e0,4.702486807295297e-6,4.566716639637393e-8
1.179593851975157e-2,8.377494167382795e1,-4.440000000000000e0,1.510058773465620e-3,1.058934359311262e-6,1.393147811834991e-3,4.325696883667782e2,9.704304128103120e-7,2.720763977212765e0,2.720764947643178e0,-2.720763006782352e0,-9.999992866488421e-1,-1.453922436888149e0,4.846827928866501e-6,4.771430801702802e-8
1.191448967278965e-2,8.293141691026881e1,-4.430000000000000e0,1.533352038106456e-3,1.091632983207980e-6,1.414410707614299e-3,4.260804060451073e2,1.000278824906991e-6,2.720763888247529e0,2.720764888526354e0,-2.720762887968704e0,-9.999992647076348e-1,-1.453851306196326e0,4.995588230355322e-6,4.985299896155794e-8
1.203423228472377e-2,8.209628535834376e1,-4.420000000000000e0,1.557000050037787e-3,1.125336230127224e-6,1.435996073177901e-3,4.196889448022067e2,1.031042361091176e-6,2.720763796548953e0,2.720764827591315e0,-2.720762765506592e0,-9.999992420937298e-1,-1.453779460629166e0,5.148902772723428e-6,5.208732354813126e-8
1.215517832991493e-2,8.126946350420170e1,-4.410000000000000e0,1.581008185031311e-3,1.160074873891671e-6,1.457908787661732e-3,4.133938186283308e2,1.062749016570651e-6,2.720763702033310e0,2.720764764782327e0,-2.720762639284294e0,-9.999992187865482e-1,-1.453706893002051e0,5.306910739823034e-6,5.442154784794666e-8
1.227733990306844e-2,8.045086866496816e1,-4.400000000000000e0,1.605381900627144e-3,1.195880649007583e-6,1.480153804363580e-3,4.071935643630904e2,1.095427642285989e-6,2.720763604614259e0,2.720764700041901e0,-2.720762509186617e0,-9.999991947648819e-1,-1.453633596058159e0,5.469755564152247e-6,5.686012775060440e-8
1.240072922044340e-2,7.964041898047705e1,-4.390000000000001e0,1.630126736195109e-3,1.232786228593227e-6,1.502736150800174e-3,4.010867413375726e2,1.129107969460862e-6,2.720763504202903e0,2.720764633310873e0,-2.720762375094934e0,-9.999991700068757e-1,-1.453559562467734e0,5.637585056444388e-6,5.940771738622783e-8
1.252535862107438e-2,7.883803340508452e1,-4.380000000000000e0,1.655248315373080e-3,1.270825306345683e-6,1.525660930917579e-3,3.950719310222179e2,1.163820638064148e-6,2.720763400707571e0,2.720764564528209e0,-2.720762236886932e0,-9.999991444900060e-1,-1.453484784827355e0,5.810551539207291e-6,6.206917792005644e-8
1.265124056800531e-2,7.804363169956446e1,-4.370000000000000e0,1.680752346868580e-3,1.310032606280070e-6,1.548933325818717e-3,3.891477366803610e2,1.199597223915915e-6,2.720763294033786e0,2.720764493631010e0,-2.720762094436562e0,-9.999991181910625e-1,-1.453409255659197e0,5.988811984333818e-6,6.484958673591804e-8
1.277838764953577e-2,7.725713442308421e1,-4.359999999999999e0,1.706644625225345e-3,1.350443890574955e-6,1.572558594459040e-3,3.833127830273344e2,1.236470266503495e-6,2.720763184084249e0,2.720764420554516e0,-2.720761947613982e0,-9.999990910861247e-1,-1.453332967410279e0,6.172528154907477e-6,6.775424702571282e-8
1.290681258047987e-2,7.647846292526084e1,-4.350000000000000e0,1.732931033481453e-3,1.392096054602253e-6,1.596542076056489e-3,3.775657158950535e2,1.274473300309381e-6,2.720763070758577e0,2.720764345231877e0,-2.720761796285277e0,-9.999990631505427e-1,-1.453255912451712e0,6.361866751330084e-6,7.078869780278289e-8
1.303652820343774e-2,7.570753933829559e1,-4.340000000000000e0,1.759617542900104e-3,1.435027085518530e-6,1.620889189848492e-3,3.719052019019774e2,1.313640882883850e-6,2.720762953953416e0,2.720764267594299e0,-2.720761640312533e0,-9.999990343589128e-1,-1.453178083077937e0,6.556999561904985e-6,7.395872435783801e-8
1.316754749007975e-2,7.494428656918733e1,-4.330000000000000e0,1.786710215179820e-3,1.479276137467545e-6,1.645605437095917e-3,3.663299281283703e2,1.354008627299823e-6,2.720762833562238e0,2.720764187570865e0,-2.720761479553610e0,-9.999990046850561e-1,-1.453099471505952e0,6.758103618009615e-6,7.727036917691184e-8
1.329988354244377e-2,7.418862829202311e1,-4.320000000000000e0,1.814215204310167e-3,1.524883591115806e-6,1.670696402765619e-3,3.608386017967647e2,1.395613235106990e-6,2.720762709475176e0,2.720764105088411e0,-2.720761313861940e0,-9.999989741019939e-1,-1.453020069874534e0,6.965361353998328e-6,8.072994334168809e-8
1.343354959424530e-2,7.344048894034549e1,-4.310000000000000e0,1.842138756513938e-3,1.571891019519787e-6,1.696167755479391e-3,3.554299499575451e2,1.438492527363997e-6,2.720762581579120e0,2.720764020071647e0,-2.720761143086593e0,-9.999989425819242e-1,-1.452939870243453e0,7.178960771980100e-6,8.434403843341948e-8
1.356855901220093e-2,7.269979369959579e1,-4.300000000000000e0,1.870487212962635e-3,1.620341290526692e-6,1.722025249975419e-3,3.501027191795668e2,1.482685480776453e-6,2.720762449757439e0,2.720763932442920e0,-2.720760967071958e0,-9.999989100961955e-1,-1.452858864592679e0,7.399095611618079e-6,8.811953896259494e-8
1.370492529736494e-2,7.196646849963281e1,-4.290000000000000e0,1.899267010878224e-3,1.670278589262862e-6,1.748274728107787e-3,3.448556752457262e2,1.528232262470178e-6,2.720762313889915e0,2.720763842122178e0,-2.720760785657653e0,-9.999988766152808e-1,-1.452777044821581e0,7.625965525105393e-6,9.206363534747733e-8
1.384266208647951e-2,7.124044000732532e1,-4.279999999999999e0,1.928484684192809e-3,1.721748417626424e-6,1.774922119445536e-3,3.396876028533956e2,1.575174265048516e-6,2.720762173852749e0,2.720763749027014e0,-2.720760598678484e0,-9.999988421087529e-1,-1.452694402748112e0,7.859776257474907e-6,9.618383746565329e-8
1.398178315333831e-2,7.052163561921920e1,-4.270000000000000e0,1.958146866528452e-3,1.774797714134676e-6,1.801973443973580e-3,3.345973053196543e2,1.623554146393003e-6,2.720762029518234e0,2.720763653072380e0,-2.720760405964088e0,-9.999988065452547e-1,-1.452610930107997e0,8.100739832403789e-6,1.004879888037783e-7
1.412230241016396e-2,6.980998345427655e1,-4.260000000000000e0,1.988260291192650e-3,1.829474817066285e-6,1.829434812089963e-3,3.295836042912199e2,1.673415865843320e-6,2.720761880754853e0,2.720763554170718e0,-2.720760207338987e0,-9.999987698924713e-1,-1.452526618553902e0,8.349074743683095e-6,1.049842812318218e-7
1.426423390899926e-2,6.910541234668786e1,-4.250000000000000e0,2.018831793273513e-3,1.885829539006815e-6,1.857312426505385e-3,3.246453394590175e2,1.724804724825660e-6,2.720761727427078e0,2.720763452231802e0,-2.720760002622353e0,-9.999987321171023e-1,-1.452441459654600e0,8.605006152522351e-6,1.096812704292470e-7
1.440759184311235e-2,6.840785183875521e1,-4.240000000000000e0,2.049868312027337e-3,1.943913258652941e-6,1.885612584407679e-3,3.197813682773002e2,1.777767409238302e-6,2.720761569395121e0,2.720763347162530e0,-2.720759791627712e0,-9.999986931848290e-1,-1.452355444894132e0,8.868766090867947e-6,1.145878919917748e-7
1.455239054841612e-2,6.771723217384648e1,-4.230000000000000e0,2.081376890678681e-3,2.003778869733409e-6,1.914341677281928e-3,3.149905656872506e2,1.832352028689293e-6,2.720761406515071e0,2.720763238867100e0,-2.720759574163043e0,-9.999986530602865e-1,-1.452268565670950e0,9.140593670919855e-6,1.197134782486240e-7
1.469864450490177e-2,6.703348428941972e1,-4.220000000000001e0,2.113364679438425e-3,2.065480908813172e-6,1.943506193646175e-3,3.102718238449868e2,1.888608162370522e-6,2.720761238638550e0,2.720763127246713e0,-2.720759350030388e0,-9.999986117070293e-1,-1.452180813297059e0,9.420735301032787e-6,1.250677758214321e-7
1.484636833808683e-2,6.635653981011659e1,-4.210000000000000e0,2.145838936951756e-3,2.129075595683265e-6,1.973112720364595e-3,3.056240518539017e2,1.946586903632286e-6,2.720761065612597e0,2.720763012199500e0,-2.720759119025693e0,-9.999985690874986e-1,-1.452092178997148e0,9.709444908198610e-6,1.306609639574188e-7
1.499557682047770e-2,6.568633104092515e1,-4.200000000000000e0,2.178807030834736e-3,2.194620820868755e-6,2.003167943134921e-3,3.010461755012657e2,2.006340904201695e-6,2.720760887279706e0,2.720762893620610e0,-2.720758880938802e0,-9.999985251629910e-1,-1.452002653907713e0,1.000698416731022e-5,1.365036736707777e-7
1.514628487304699e-2,6.502279096040989e1,-4.190000000000000e0,2.212276441011462e-3,2.262176296410644e-6,2.033678649513143e-3,2.965371369990164e2,2.067924424742800e-6,2.720760703477417e0,2.720762771401841e0,-2.720758635552992e0,-9.999984798936193e-1,-1.451912229076172e0,1.031362273741169e-5,1.426070077277741e-7
1.529850756672552e-2,6.436585321400990e1,-4.180000000000000e0,2.246254760020552e-3,2.331803527689010e-6,2.064651729192570e-3,2.920958947286771e2,2.131393381428935e-6,2.720760514038389e0,2.720762645431770e0,-2.720758382645007e0,-9.999984332382797e-1,-1.451820895459965e0,1.062963850515041e-5,1.489825615125523e-7
1.545226012390952e-2,6.371545210740304e1,-4.170000000000000e0,2.280749694968770e-3,2.403565883618061e-6,2.096094175775083e-3,2.877214229903238e2,2.196805396859112e-6,2.720760318790211e0,2.720762515595608e0,-2.720758121984814e0,-9.999983851546145e-1,-1.451728643925654e0,1.095531783564840e-5,1.556424448123033e-7
1.560755791998283e-2,6.307152259993664e1,-4.160000000000000e0,2.315769070521472e-3,2.477528731563122e-6,2.128013089481577e-3,2.834127117555445e2,2.264219854502464e-6,2.720760117555037e0,2.720762381774891e0,-2.720757853335182e0,-9.999983355989704e-1,-1.451635465248010e0,1.129095583101875e-5,1.625993045620956e-7
1.576441648485449e-2,6.243400029812334e1,-4.150000000000000e0,2.351320828548363e-3,2.553759364425545e-6,2.160415676832612e-3,2.791687664243202e2,2.333697948352057e-6,2.720759910149779e0,2.720762243847727e0,-2.720757576451831e0,-9.999982845263650e-1,-1.451541350109087e0,1.163685659676321e-5,1.698663485914552e-7
1.592285150451168e-2,6.180282144920170e1,-4.140000000000001e0,2.387413031473072e-3,2.632327159702806e-6,2.193309253684145e-3,2.749886075857632e2,2.405302741148251e-6,2.720759696385679e0,2.720762101688420e0,-2.720757291082939e0,-9.999982318904402e-1,-1.451446289097293e0,1.199333351628629e-5,1.774573704166009e-7
1.608287882258843e-2,6.117792293476079e1,-4.130000000000000e0,2.424053864118397e-3,2.713303644702925e-6,2.226701246900568e-3,2.708712707826522e2,2.479099221474272e-6,2.720759476068132e0,2.720761955167353e0,-2.720756996968910e0,-9.999981776434232e-1,-1.451350272706447e0,1.236070953377661e-5,1.853867751241611e-7
1.624451444194987e-2,6.055924226442853e1,-4.120000000000000e0,2.461251634104651e-3,2.796762467062211e-6,2.260599194717139e-3,2.668158062796998e2,2.555154359577888e-6,2.720759248996760e0,2.720761804151119e0,-2.720756693842400e0,-9.999981217360845e-1,-1.451253291334830e0,1.273931744571054e-5,1.936696063941874e-7
1.640777452629266e-2,5.994671756962218e1,-4.109999999999999e0,2.499014775579625e-3,2.882779584285172e-6,2.295010750120185e-3,2.628212788354900e2,2.633537171583607e-6,2.720759014964902e0,2.720761648502074e0,-2.720756381427731e0,-9.999980641176908e-1,-1.451155335284224e0,1.312950020123729e-5,2.023215747123785e-7
1.657267540176125e-2,5.934028759736194e1,-4.100000000000000e0,2.537351849891552e-3,2.971433249937473e-6,2.329943681458326e-3,2.588867674780320e2,2.714318779383788e-6,2.720758773759653e0,2.720761488078433e0,-2.720756059440874e0,-9.999980047359598e-1,-1.451056394758943e0,1.353161121172058e-5,2.113590868235735e-7
1.673923355858063e-2,5.873989170414519e1,-4.090000000000000e0,2.576271547370953e-3,3.062804074329161e-6,2.365405874058084e-3,2.550113652838619e2,2.797572474514244e-6,2.720758525161692e0,2.720761322734166e0,-2.720755727589217e0,-9.999979435370158e-1,-1.450956459864852e0,1.394601466971319e-5,2.207992764808746e-7
1.690746565270528e-2,5.814546984988226e1,-4.080000000000000e0,2.615782691002208e-3,3.156975216746391e-6,2.401405333551051e-3,2.511941791606420e2,2.883373788003717e-6,2.720758268944766e0,2.720761152318554e0,-2.720755385570978e0,-9.999978804653354e-1,-1.450855520608377e0,1.437308587765029e-5,2.306600365470912e-7
1.707738850748479e-2,5.755696259189239e1,-4.070000000000000e0,2.655894235903209e-3,3.254032284252783e-6,2.437950185404417e-3,2.474343296331983e2,2.971800553256716e-6,2.720758004875960e0,2.720760976676513e0,-2.720755033075406e0,-9.999978154637039e-1,-1.450753566895509e0,1.481321158656355e-5,2.409600525076842e-7
1.724901911534626e-2,5.697431107895932e1,-4.060000000000000e0,2.696615273038490e-3,3.354063529271505e-6,2.475048678285702e-3,2.437309506329374e2,3.062932979941899e-6,2.720757732715163e0,2.720760795648143e0,-2.720754669782182e0,-9.999977484731587e-1,-1.450650588530792e0,1.526679034511351e-5,2.517188374569583e-7
1.742237463949351e-2,5.639745704544619e1,-4.050000000000000e0,2.737955031518676e-3,3.457159948574555e-6,2.512709186147098e-3,2.400831892905927e2,3.156853727074007e-6,2.720757452214797e0,2.720760609068524e0,-2.720754295361070e0,-9.999976794329377e-1,-1.450546575216304e0,1.573423285925942e-5,2.629567686219261e-7
1.759747241562339e-2,5.582634280546903e1,-4.040000000000000e0,2.779922878844464e-3,3.563415230712612e-6,2.550940208448412e-3,2.364902057322417e2,3.253647973539414e-6,2.720757163119961e0,2.720760416767935e0,-2.720753909471988e0,-9.999976082804251e-1,-1.450441516550626e0,1.621596236289202e-5,2.746951254910754e-7
1.777432995365946e-2,5.526091124712780e1,-4.029999999999999e0,2.822528325069149e-3,3.672925993592674e-6,2.589750373928541e-3,2.329511728785409e2,3.353403499631509e-6,2.720756865167785e0,2.720760218571285e0,-2.720753511764285e0,-9.999975349510942e-1,-1.450335402027804e0,1.671241499975656e-5,2.869561296181977e-7
1.795296493950287e-2,5.470110582679559e1,-4.020000000000000e0,2.865781023899816e-3,3.785791793022980e-6,2.629148441604761e-3,2.294652762471320e2,3.456210763996372e-6,2.720756558087404e0,2.720760014298168e0,-2.720753101876640e0,-9.999974593784490e-1,-1.450228221036298e0,1.722404021701720e-5,2.997629861744525e-7
1.813339523680108e-2,5.414687056346381e1,-4.010000000000000e0,2.909690774275107e-3,3.902115166774847e-6,2.669143302203577e-3,2.260317137581578e2,3.562162983849109e-6,2.720756241599840e0,2.720759803762824e0,-2.720752679436857e0,-9.999973814939644e-1,-1.450119962857919e0,1.775130117081464e-5,3.131399273250677e-7
1.831563888873418e-2,5.359815003314424e1,-4.000000000000000e0,2.954267524803309e-3,4.022001902345509e-6,2.709743982181432e-3,2.226496955428478e2,3.671356224484242e-6,2.720755915417276e0,2.720759586773500e0,-2.720752244061051e0,-9.999973012270233e-1,-1.450010616666759e0,1.829467514417767e-5,3.271122575103393e-7
1.849971411981924e-2,5.305488936332659e1,-3.990000000000000e0,2.999521373065861e-3,4.145560899418561e-6,2.750959643096464e-3,2.193184437551159e2,3.783889478972713e-6,2.720755579243425e0,2.720759363132904e0,-2.720751795353946e0,-9.999972185048555e-1,-1.449900171528109e0,1.885465397767667e-5,3.417064007140871e-7
1.868563933773277e-2,5.251703422749116e1,-3.980000000000000e0,3.045462569728226e-3,4.272904414968074e-6,2.792799585332852e-3,2.160371923861257e2,3.899864761917676e-6,2.720755232772866e0,2.720759132637628e0,-2.720751332908104e0,-9.999971332524699e-1,-1.449788616397360e0,1.943174451319309e-5,3.569499498063107e-7
1.887343313515149e-2,5.198453083967617e1,-3.970000000000000e0,3.092101521356946e-3,4.404148207737500e-6,2.835273250653641e-3,2.128051870817731e2,4.019387202936032e-6,2.720754875690654e0,2.720758895077857e0,-2.720750856303451e0,-9.999970453925849e-1,-1.449675940118909e0,2.002646905121291e-5,3.728717180505558e-7
1.906311429161164e-2,5.145732594909904e1,-3.960000000000000e0,3.139448790493572e-3,4.539411454593923e-6,2.878390222270303e-3,2.096216849630394e2,4.142565135830641e-6,2.720754507672540e0,2.720758650237676e0,-2.720750365107404e0,-9.999969548455645e-1,-1.449562131425033e0,2.063936582205891e-5,3.895017928704273e-7
1.925470177538692e-2,5.093536683483144e1,-3.950000000000000e0,3.187515100292733e-3,4.678817047779550e-6,2.922160229044033e-3,2.064859544491701e2,4.269510202103339e-6,2.720754128384171e0,2.720758397894373e0,-2.720749858873968e0,-9.999968615293401e-1,-1.449447178934768e0,2.127098947147401e-5,4.068715919737552e-7
1.944821474538539e-2,5.041860130052692e1,-3.940000000000000e0,3.236311336120978e-3,4.822491636521975e-6,2.966593146935825e-3,2.033972750836307e2,4.400337449723301e-6,2.720753737480968e0,2.720758137818418e0,-2.720749337143519e0,-9.999967653593398e-1,-1.449331071152769e0,2.192191156100591e-5,4.250139219372219e-7
1.964367255306529e-2,4.990697766920144e1,-3.930000000000000e0,3.285848546943685e-3,4.970565649211016e-6,3.011699000264758e-3,2.003549373627978e2,4.535165434097871e-6,2.720753334608075e0,2.720757869773509e0,-2.720748799442640e0,-9.999966662484121e-1,-1.449213796468161e0,2.259272108363878e-5,4.439630393586672e-7
1.984109474437029e-2,4.940044477806548e1,-3.920000000000000e0,3.336137950384462e-3,5.123173638410201e-6,3.057487966290218e-3,1.973582425673381e2,4.674116332004747e-6,2.720752919399411e0,2.720757593515743e0,-2.720748245283079e0,-9.999965641067449e-1,-1.449095343153378e0,2.328402499512919e-5,4.637547146889628e-7
2.004050106168401e-2,4.889895197340787e1,-3.910000000000000e0,3.387190932321455e-3,5.280454140075764e-6,3.103970374849755e-3,1.944065025962351e2,4.817316043972464e-6,2.720752491478060e0,2.720757308794104e0,-2.720747674162016e0,-9.999964588417877e-1,-1.448975699362990e0,2.399644876154216e-5,4.844262988601570e-7
2.024191144580439e-2,4.840244910553017e1,-3.900000000000000e0,3.439019050955601e-3,5.442549934200705e-6,3.151156712044111e-3,1.914990398034176e2,4.964894311930325e-6,2.720752050455560e0,2.720757015349872e0,-2.720747085561248e0,-9.999963503581657e-1,-1.448854853132517e0,2.473063692346128e-5,5.060167928316661e-7
2.044534603793765e-2,4.791088652373190e1,-3.890000000000000e0,3.491634040454534e-3,5.609608271390124e-6,3.199057623538045e-3,1.886351868369519e2,5.116984839358443e-6,2.720751595931285e0,2.720756712916124e0,-2.720746478946445e0,-9.999962385575931e-1,-1.448732792377237e0,2.548725367738965e-5,5.285669201815137e-7
